node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
55165,258,0,14350,300,4689,True,52.223333333333336,3080,258.21719563619735,1,25,43,27,1,84,201,81,-59,-158,-54,1,25,43,27,1,84,201,81,-59,-158,-54,1,25,43,27,1,84,201,81,-59,-158,-54,1,25,43,27,1,84,201,81,-59,-158,-54,1,36,46,37,1,95,214,115,-59,-168,-78,1,27,78,55,1,89,228,232,-62,-150,-177,8.982146526069662e-17,0,1.2285714285714293,11,5.257142857142858,35,4.857142857142858,28,-0.4285714285714342,3,0.285714285714269,18,-19.628571428571423,123,3.244083881378174,Candidate,2025-11-30T01:01:36.678485
30012,258,0,9736,300,2679,True,10.513333333333334,464,53.36930911634097,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,57,41,2,1,167,37,0,-110,4,2,1,75,46,7,1,186,44,2,-111,2,5,8.982146526069662e-17,0,2.5714285714285707,18,0.7142857142857175,5,0.7142857142857142,5,-0.14285714285715176,1,-0.2857142857142852,2,0.42857142857142844,3,2.293767213821411,Candidate,2025-11-30T01:01:38.973410
86,261,0,14340,300,8704,True,47.196666666666665,3080,263.72906170706494,1,27,23,34,1,36,80,210,-9,-57,-176,1,27,23,34,1,36,80,210,-9,-57,-176,1,27,23,34,1,36,80,210,-9,-57,-176,1,27,23,34,1,36,80,210,-9,-57,-176,1,25,26,43,1,36,92,240,-11,-66,-197,1,21,22,48,1,30,54,133,-9,-32,-85,8.982146526069662e-17,0,-1.0285714285714278,6,0.11428571428571632,4,2.7714285714285714,14,-0.17142857142857185,2,2.799999999999991,34,11.199999999999987,112,11.482019901275635,Candidate,2025-11-30T01:01:50.455880
201595,261,0,14076,300,7884,True,23.91,2208,155.56956182578477,1,16,61,39,1,35,76,48,-19,-15,-9,1,16,61,39,1,35,76,48,-19,-15,-9,1,16,61,39,1,35,76,48,-19,-15,-9,1,16,61,39,1,35,76,48,-19,-15,-9,1,16,61,40,1,35,76,52,-19,-15,-12,1,6,22,31,1,24,50,39,-18,-28,-8,8.982146526069662e-17,0,-1.428571428571427,10,-5.571428571428563,39,-1.0571428571428536,9,0.14285714285714027,1,-1.8571428571428565,13,-0.11428571428571536,4,21.919692039489746,Candidate,2025-11-30T01:02:12.376335
5605,261,0,14384,300,5772,True,59.49333333333333,3080,277.7014283162564,1,22,42,91,1,72,120,209,-50,-78,-118,1,22,42,91,1,72,120,209,-50,-78,-118,1,22,42,91,1,72,120,209,-50,-78,-118,1,22,42,91,1,72,120,209,-50,-78,-118,1,17,40,99,1,65,150,273,-48,-110,-174,1,12,19,39,1,61,80,110,-49,-61,-71,8.982146526069662e-17,0,-1.8571428571428545,10,-3.4571428571428537,23,-6.742857142857134,60,0.31428571428570684,2,-0.3142857142857212,49,1.9142857142857086,103,3.9930551052093506,Candidate,2025-11-30T01:02:16.370662
5954,261,0,14439,300,4359,True,23.316666666666666,2208,145.5168365592869,1,54,12,7,1,137,153,75,-83,-141,-68,1,54,12,7,1,137,153,75,-83,-141,-68,1,54,12,7,1,137,153,75,-83,-141,-68,1,54,12,7,1,137,153,75,-83,-141,-68,1,64,12,7,1,151,153,75,-87,-141,-68,1,32,47,77,1,98,148,161,-66,-101,-84,8.982146526069662e-17,0,-2.2857142857142776,32,4.999999999999998,35,9.999999999999996,70,2.08571428571428,21,5.71428571428571,40,-2.2857142857142883,16,3.4417290687561035,Candidate,2025-11-30T01:02:19.813075
9260,261,0,14287,300,5033,True,43.2,2208,189.9299871005103,1,23,44,26,1,121,162,34,-98,-118,-8,1,23,44,26,1,121,162,34,-98,-118,-8,1,23,44,26,1,121,162,34,-98,-118,-8,1,23,44,26,1,121,162,34,-98,-118,-8,1,22,63,48,1,117,225,64,-95,-162,-16,1,16,44,105,1,84,101,174,-68,-57,-69,8.982146526069662e-17,0,-1.0857142857142839,7,1.6285714285714328,19,13.171428571428569,79,4.542857142857136,30,4.9428571428571235,105,-9.399999999999997,61,3.3556039333343506,Candidate,2025-11-30T01:02:23.169197
9810,261,0,14269,300,4488,True,51.25666666666667,6070,382.0322727932231,1,28,35,31,1,108,87,45,-80,-52,-14,1,28,35,31,1,108,87,45,-80,-52,-14,1,28,35,31,1,108,87,45,-80,-52,-14,1,28,35,31,1,108,87,45,-80,-52,-14,1,33,50,37,1,119,133,61,-86,-83,-24,1,27,56,44,1,114,114,111,-87,-58,-67,8.982146526069662e-17,0,0.2857142857142882,6,4.285714285714285,21,2.3714285714285728,13,-1.5142857142857247,7,-3.514285714285718,31,-8.428571428571427,53,3.516591787338257,Candidate,2025-11-30T01:02:26.686681
80321,261,0,11508,300,2032,True,16.72,979,89.4603167145448,1,47,12,0,1,249,19,0,-202,-7,0,1,47,12,0,1,249,19,0,-202,-7,0,1,47,12,0,1,249,19,0,-202,-7,0,1,47,12,0,1,249,19,0,-202,-7,0,1,47,12,0,1,249,19,0,-202,-7,0,1,52,115,6,1,215,90,5,-163,25,1,8.982146526069662e-17,0,0.7142857142857156,5,14.714285714285708,103,0.8571428571428568,6,5.571428571428551,39,4.5714285714285685,32,0.14285714285714277,1,2.430264711380005,Candidate,2025-11-30T01:02:29.117536
57109,261,0,12678,300,12437,True,26.076666666666668,3080,223.24373254858065,1,10,18,8,1,17,39,28,-7,-21,-20,1,10,18,8,1,17,39,28,-7,-21,-20,1,10,18,8,1,17,39,28,-7,-21,-20,1,10,18,8,1,17,39,28,-7,-21,-20,1,10,18,8,1,17,39,28,-7,-21,-20,1,5,20,25,1,8,39,55,-3,-19,-30,8.982146526069662e-17,0,-0.7142857142857133,5,0.28571428571428625,2,2.4285714285714284,17,0.57142857142857,4,0.2857142857142853,2,-1.4285714285714288,10,266.9661078453064,Candidate,2025-11-30T01:06:56.084226
27020,261,0,12622,300,2549,True,23.993333333333332,3080,191.15437031072264,1,36,42,0,1,124,82,0,-88,-40,0,1,36,42,0,1,124,82,0,-88,-40,0,1,36,42,0,1,124,82,0,-88,-40,0,1,36,42,0,1,124,82,0,-88,-40,0,1,36,42,0,1,124,82,0,-88,-40,0,1,18,21,5,1,101,75,8,-83,-54,-3,8.982146526069662e-17,0,-2.5714285714285676,18,-2.9999999999999973,21,0.714285714285714,5,0.7142857142857051,5,-2.0000000000000027,14,-0.4285714285714284,3,2.72094988822937,Candidate,2025-11-30T01:06:58.806410
2181,257,0,15584,300,7343,True,26.29,1134,113.77020362701886,1,21,60,54,1,42,104,71,-21,-44,-17,1,21,60,54,1,42,104,71,-21,-44,-17,1,21,60,54,1,42,104,71,-21,-44,-17,1,21,60,54,1,42,104,71,-21,-44,-17,1,18,58,74,1,39,106,113,-21,-48,-39,1,14,31,50,1,30,66,87,-16,-35,-37,8.982146526069662e-17,0,-1.257142857142856,7,-4.314285714285708,29,1.142857142857148,24,0.7142857142857133,5,0.9428571428571377,13,-4.742857142857142,22,10.867596864700317,Candidate,2025-11-30T01:07:09.674603
5037,257,0,13840,300,5222,True,21.053333333333335,748,90.23094714244233,1,20,35,74,1,60,152,115,-40,-117,-41,1,20,35,74,1,60,152,115,-40,-117,-41,1,20,35,74,1,60,152,115,-40,-117,-41,1,20,35,74,1,60,152,115,-40,-117,-41,1,16,30,72,1,59,141,143,-43,-111,-71,1,12,26,44,1,49,116,153,-37,-90,-109,8.982146526069662e-17,0,-1.4857142857142835,8,-1.7142857142857137,9,-4.457142857142854,30,0.1714285714285685,6,4.371428571428559,27,-12.285714285714285,68,3.9972362518310547,Candidate,2025-11-30T01:07:13.672774
6427,257,0,14660,300,7812,True,30.98,2208,160.65922403231838,1,41,18,4,1,84,66,54,-43,-48,-50,1,41,18,4,1,84,66,54,-43,-48,-50,1,41,18,4,1,84,66,54,-43,-48,-50,1,41,18,4,1,84,66,54,-43,-48,-50,1,42,24,10,1,85,91,78,-43,-67,-68,1,17,40,43,1,45,88,89,-28,-48,-46,8.982146526069662e-17,0,-3.342857142857138,25,3.6571428571428575,22,6.085714285714284,39,2.1428571428571384,15,-1.628571428571431,19,-0.9714285714285746,22,24.917479276657104,Candidate,2025-11-30T01:07:38.590677
9255,257,0,14564,300,7623,True,46.77333333333333,3080,214.822535958301,1,10,31,29,1,31,88,121,-21,-57,-92,1,10,31,29,1,31,88,121,-21,-57,-92,1,10,31,29,1,31,88,121,-21,-57,-92,1,10,31,29,1,31,88,121,-21,-57,-92,1,13,51,62,1,37,91,106,-24,-40,-44,1,2,37,80,1,20,77,105,-18,-40,-25,8.982146526069662e-17,0,-0.8857142857142851,11,2.571428571428574,20,10.11428571428571,51,0.17142857142856993,6,3.8857142857142843,17,13.685714285714274,67,11.507903099060059,Candidate,2025-11-30T01:07:50.099643
9931,257,0,13158,300,6374,True,16.273333333333333,728,77.77736574494037,1,33,40,38,1,80,100,78,-47,-60,-40,1,33,40,38,1,80,100,78,-47,-60,-40,1,33,40,38,1,80,100,78,-47,-60,-40,1,33,40,38,1,80,100,78,-47,-60,-40,1,33,40,38,1,80,100,78,-47,-60,-40,1,19,29,30,1,70,122,100,-51,-93,-70,8.982146526069662e-17,0,-1.999999999999998,14,-1.5714285714285687,11,-1.1428571428571412,8,-0.5714285714285764,4,-4.714285714285715,33,-4.285714285714287,30,17.83433198928833,Candidate,2025-11-30T01:08:07.934976
10286,257,0,13625,300,7411,True,32.95333333333333,3080,209.19634594216882,1,18,19,13,1,72,55,17,-54,-36,-4,1,18,19,13,1,72,55,17,-54,-36,-4,1,18,19,13,1,72,55,17,-54,-36,-4,1,18,19,13,1,72,55,17,-54,-36,-4,1,18,27,19,1,76,80,31,-58,-53,-12,1,9,13,14,1,62,74,40,-53,-61,-26,8.982146526069662e-17,0,-1.2857142857142838,9,-0.17142857142856946,14,0.6571428571428585,6,-0.20000000000000248,5,-5.028571428571431,25,-3.828571428571428,22,26.31336498260498,Candidate,2025-11-30T01:08:34.249506
148808,257,0,10410,300,1953,True,14.073333333333334,682,67.78806155134465,1,68,56,0,1,193,19,0,-125,37,0,1,68,56,0,1,193,19,0,-125,37,0,1,68,56,0,1,193,19,0,-125,37,0,1,68,56,0,1,193,19,0,-125,37,0,1,68,56,0,1,193,19,0,-125,37,0,1,65,146,0,1,183,77,0,-118,69,0,8.982146526069662e-17,0,-0.42857142857142266,3,12.85714285714286,90,0.0,0,0.9999999999999971,7,4.571428571428569,32,0.0,0,2.38757586479187,Candidate,2025-11-30T01:08:36.638334
22824,257,0,14631,300,5908,True,37.153333333333336,2208,175.55298294880157,1,20,52,89,1,65,178,183,-45,-126,-94,1,20,52,89,1,65,178,183,-45,-126,-94,1,20,52,89,1,65,178,183,-45,-126,-94,1,20,52,89,1,65,178,183,-45,-126,-94,1,15,65,107,1,53,209,225,-38,-144,-118,1,6,17,30,1,27,74,108,-21,-57,-78,8.982146526069662e-17,0,-2.428571428571426,14,-3.8857142857142795,48,-6.885714285714275,77,4.02857142857142,24,8.3142857142857,87,0.22857142857142787,40,4.253463983535767,Candidate,2025-11-30T01:08:40.892218
