node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
51100,120,164,10912,300,4408,True,23.196666666666665,666,86.07712426784612,1,64,66,20,1,91,59,18,-27,7,2,1,64,66,20,1,91,59,18,-27,7,2,1,64,66,20,1,91,59,18,-27,7,2,1,64,66,20,1,91,59,18,-27,7,2,1,46,92,18,1,68,78,15,-22,14,3,1,29,44,23,1,50,35,10,-21,9,13,8.982146526069662e-17,0,-6.542857142857134,35,-0.9142857142857076,48,0.257142857142858,5,1.2857142857142843,6,0.8857142857142859,7,1.6571428571428568,11,3.763685941696167,Autophagy,2025-11-29T23:51:17.166880
23647,100,38,10921,300,3395,True,30.033333333333335,979,107.74156837337927,1,64,47,3,1,112,41,3,-48,6,0,1,64,47,3,1,112,41,3,-48,6,0,1,64,47,3,1,112,41,3,-48,6,0,1,64,47,3,1,112,41,3,-48,6,0,1,68,79,11,1,116,70,11,-48,9,0,1,61,71,53,1,116,61,53,-55,10,0,8.982146526069662e-17,0,-0.08571428571428186,7,6.1714285714285735,32,7.828571428571426,50,-1.0000000000000049,7,0.8285714285714286,4,0.0,0,2.8608651161193848,Autophagy,2025-11-29T23:51:20.028212
57535,15,0,5766,300,4323,True,56.92666666666667,2208,225.0798405504638,1,129,113,36,1,121,113,36,8,0,0,1,129,113,36,1,121,113,36,8,0,0,1,129,113,36,1,121,113,36,8,0,0,1,129,113,36,1,121,113,36,8,0,0,1,26,44,9,1,20,44,9,6,0,0,1,19,64,16,1,13,64,16,6,0,0,8.982146526069662e-17,0,-24.542857142857123,110,-12.914285714285707,69,-5.171428571428566,27,-0.4571428571428562,2,0.0,0,0.0,0,1.54246187210083,Autophagy,2025-11-29T23:51:21.571354
8975,111,348,11632,300,5880,True,55.38333333333333,3080,239.04311268518535,1,49,67,22,1,57,64,18,-8,3,4,1,49,67,22,1,57,64,18,-8,3,4,1,49,67,22,1,57,64,18,-8,3,4,1,49,67,22,1,57,64,18,-8,3,4,1,34,73,109,1,42,77,75,-8,-4,34,1,17,19,57,1,19,21,43,-2,-2,14,8.982146526069662e-17,0,-5.857142857142849,32,-6.342857142857131,54,12.457142857142856,87,0.8571428571428571,6,-1.3142857142857136,7,3.999999999999999,30,5.050504922866821,Autophagy,2025-11-29T23:51:26.622687
57533,37,4,7781,300,2409,True,32.03333333333333,2319,176.9105203831084,1,158,37,1,1,155,32,1,3,5,0,1,158,37,1,1,155,32,1,3,5,0,1,158,37,1,1,155,32,1,3,5,0,1,158,37,1,1,155,32,1,3,5,0,1,158,37,1,1,155,32,1,3,5,0,1,147,64,36,1,141,58,36,6,6,0,8.982146526069662e-17,0,-1.571428571428562,11,3.8571428571428577,27,4.999999999999998,35,0.42857142857142855,3,0.14285714285714302,1,0.0,0,1.812938928604126,Autophagy,2025-11-29T23:51:28.437673
285973,20,0,5313,300,6244,True,31.39666666666667,1482,146.05421135850742,1,47,14,0,1,39,14,0,8,0,0,1,47,14,0,1,39,14,0,8,0,0,1,47,14,0,1,39,14,0,8,0,0,1,47,14,0,1,39,14,0,8,0,0,1,46,15,0,1,38,15,0,8,0,0,1,41,8,2,1,36,7,2,5,1,0,8.982146526069662e-17,0,-0.9428571428571368,6,-0.7714285714285698,7,0.28571428571428553,2,-0.4285714285714277,3,0.14285714285714277,1,0.0,0,4.840561866760254,Autophagy,2025-11-29T23:51:33.278729
58476,5,1,1315,300,6469,True,27.916666666666668,1482,116.76524763625329,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10,0,0,1,7,0,0,3,0,0,1,5,1,0,1,3,1,0,2,0,0,8.982146526069662e-17,0,1.5714285714285712,10,0.14285714285714277,1,0.0,0,0.5428571428571427,3,0.0,0,0.0,0,5.002799987792969,Autophagy,2025-11-29T23:51:38.282335
80317,28,3,6011,300,4615,True,30.036666666666665,2208,168.98830922745972,1,28,33,51,1,26,33,51,2,0,0,1,28,33,51,1,26,33,51,2,0,0,1,28,33,51,1,26,33,51,2,0,0,1,28,33,51,1,26,33,51,2,0,0,1,28,34,55,1,26,34,55,2,0,0,1,21,39,106,1,21,39,106,0,0,0,8.982146526069662e-17,0,-0.9999999999999952,7,0.9428571428571435,6,8.200000000000001,55,-0.2857142857142855,2,0.0,0,0.0,0,2.084657907485962,Autophagy,2025-11-29T23:51:40.367761
83667,38,7,9209,300,2268,True,50.79,6070,372.3239260375299,1,102,76,0,1,102,75,0,0,1,0,1,102,76,0,1,102,75,0,0,1,0,1,102,76,0,1,102,75,0,0,1,0,1,102,76,0,1,102,75,0,0,1,0,1,110,101,0,1,113,96,0,-3,5,0,1,90,87,2,1,93,87,2,-3,0,0,8.982146526069662e-17,0,-1.0285714285714225,20,3.7142857142857175,25,0.28571428571428553,2,-0.6857142857142855,3,0.20000000000000015,5,0.0,0,2.0354418754577637,Autophagy,2025-11-29T23:51:42.403745
8987,122,2,9972,300,6406,True,40.64666666666667,2208,188.65036926076297,1,34,112,30,1,41,102,30,-7,10,0,1,34,112,30,1,41,102,30,-7,10,0,1,34,112,30,1,41,102,30,-7,10,0,1,34,112,30,1,41,102,30,-7,10,0,1,45,136,113,1,56,124,113,-11,12,0,1,22,84,54,1,32,69,54,-10,15,0,8.982146526069662e-17,0,-0.7714285714285674,23,-1.9428571428571282,52,10.542857142857144,83,-0.7714285714285719,4,0.8857142857142863,5,0.0,0,9.256211996078491,Autophagy,2025-11-29T23:51:51.660430
7415,1404,682,18137,300,6745,True,74.88,3080,287.20115877203557,1,0,0,0,1,101,230,179,-101,-230,-179,1,0,0,0,1,101,230,179,-101,-230,-179,1,0,0,0,1,101,230,179,-101,-230,-179,1,0,0,0,1,101,230,179,-101,-230,-179,1,0,0,0,1,89,323,340,-89,-323,-340,1,0,0,0,1,56,158,139,-56,-158,-139,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,7.457142857142853,45,2.3142857142856905,165,-8.085714285714309,201,4.604061841964722,Autophagy,2025-11-29T23:51:56.265731
10287,28,15,5956,300,3723,True,33.92,1482,151.69812215932888,1,121,118,17,1,120,117,17,1,1,0,1,121,118,17,1,120,117,17,1,1,0,1,121,118,17,1,120,117,17,1,1,0,1,121,118,17,1,120,117,17,1,1,0,1,63,125,48,1,64,121,48,-1,4,0,1,58,117,34,1,58,112,34,0,5,0,8.982146526069662e-17,0,-13.97142857142856,63,0.4571428571428634,8,5.085714285714285,31,-0.31428571428571417,2,0.8285714285714284,4,0.0,0,1.8292920589447021,Autophagy,2025-11-29T23:51:58.096003
7249,160,899,12809,300,3158,True,28.89,1446,137.59325770787848,1,122,97,29,1,164,92,26,-42,5,3,1,122,97,29,1,164,92,26,-42,5,3,1,122,97,29,1,164,92,26,-42,5,3,1,122,97,29,1,164,92,26,-42,5,3,1,117,140,31,1,163,132,26,-46,8,5,1,122,145,68,1,172,177,69,-50,-32,-1,8.982146526069662e-17,0,-0.4285714285714246,5,10.542857142857141,48,5.742857142857143,39,-1.4857142857142887,8,-5.028571428571427,40,-0.3999999999999992,6,2.782226085662842,Autophagy,2025-11-29T23:52:00.879058
79837,143,32,12305,300,3508,True,73.04666666666667,6070,415.33798023082613,1,73,74,29,1,106,82,29,-33,-8,0,1,73,74,29,1,106,82,29,-33,-8,0,1,73,74,29,1,106,82,29,-33,-8,0,1,73,74,29,1,106,82,29,-33,-8,0,1,85,81,37,1,107,95,53,-22,-14,-16,1,58,92,83,1,76,114,84,-18,-22,-1,8.982146526069662e-17,0,-1.11428571428571,27,3.1714285714285744,18,8.399999999999999,54,3.0857142857142836,15,-2.5142857142857142,14,-1.5142857142857138,16,2.8073740005493164,Autophagy,2025-11-29T23:52:03.686956
120892,482,10,14793,300,5152,True,61.29666666666667,2319,241.7104369327527,1,0,0,0,1,154,177,6,-154,-177,-6,1,0,0,0,1,154,177,6,-154,-177,-6,1,0,0,0,1,154,177,6,-154,-177,-6,1,0,0,0,1,154,177,6,-154,-177,-6,1,0,0,0,1,101,267,49,-101,-267,-49,1,0,0,0,1,48,68,35,-48,-68,-35,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,19.685714285714266,106,7.857142857142836,199,-7.8285714285714265,43,3.3794009685516357,Autophagy,2025-11-29T23:52:07.067102
374666,43,2,10069,300,6661,True,59.38333333333333,2208,231.30479831214532,1,14,43,44,1,14,43,41,0,0,3,1,14,43,44,1,14,43,41,0,0,3,1,14,43,44,1,14,43,41,0,0,3,1,14,43,44,1,14,43,41,0,0,3,1,14,37,43,1,16,37,40,-2,0,3,1,10,23,35,1,13,23,31,-3,0,4,8.982146526069662e-17,0,-0.5714285714285702,4,-3.371428571428569,20,-1.3714285714285652,9,-0.5999999999999998,3,0.0,0,0.14285714285714302,1,5.521459102630615,Autophagy,2025-11-29T23:52:12.589115
26100,79,113,10743,300,5880,True,49.45666666666666,6070,365.4375479552635,1,38,127,101,1,41,116,98,-3,11,3,1,38,127,101,1,41,116,98,-3,11,3,1,38,127,101,1,41,116,98,-3,11,3,1,38,127,101,1,41,116,98,-3,11,3,1,42,138,130,1,50,131,123,-8,7,7,1,34,70,66,1,40,68,64,-6,2,2,8.982146526069662e-17,0,-0.22857142857142596,8,-7.199999999999979,68,-2.5142857142857085,64,-0.857142857142857,5,-1.628571428571428,9,0.20000000000000015,5,4.707609176635742,Autophagy,2025-11-29T23:52:17.297698
56270,64,61,8885,300,4700,True,15.486666666666666,1391,101.88027199719396,1,62,35,44,1,34,35,44,28,0,0,1,62,35,44,1,34,35,44,28,0,0,1,62,35,44,1,34,35,44,28,0,0,1,62,35,44,1,34,35,44,28,0,0,1,62,35,44,1,34,35,44,28,0,0,1,54,28,58,1,41,25,58,13,3,0,8.982146526069662e-17,0,-1.1428571428571375,8,-0.9999999999999981,7,2.0000000000000018,14,-2.1428571428571397,15,0.4285714285714284,3,0.0,0,9.348267078399658,Autophagy,2025-11-29T23:52:26.646524
84141,15,25,3019,300,3251,True,20.043333333333333,1632,137.11966108314138,1,98,98,17,1,92,98,17,6,0,0,1,98,98,17,1,92,98,17,6,0,0,1,98,98,17,1,92,98,17,6,0,0,1,98,98,17,1,92,98,17,6,0,0,1,98,98,17,1,92,98,17,6,0,0,1,105,130,34,1,99,130,34,6,0,0,8.982146526069662e-17,0,1.0000000000000087,7,4.5714285714285765,32,2.4285714285714284,17,1.1976195368092883e-16,0,0.0,0,0.0,0,1.0759880542755127,Autophagy,2025-11-29T23:52:27.723601
140775,142,19,10563,300,4771,True,34.58,1482,131.53893061244895,2,74,57,6,2,81,61,7,-7,-4,-1,2,74,57,6,2,81,61,7,-7,-4,-1,2,74,57,6,2,81,61,7,-7,-4,-1,2,74,57,6,2,81,61,7,-7,-4,-1,2,81,84,7,2,90,85,10,-9,-1,-3,1,39,127,47,1,48,129,48,-9,-2,-1,-0.1428571428571426,1,-4.3999999999999915,42,12.314285714285713,70,5.94285714285714,41,-0.4571428571428574,2,0.5428571428571425,3,-0.17142857142857149,2,4.1488938331604,Autophagy,2025-11-29T23:52:31.872972
56893,252,75,13118,300,3188,True,32.03333333333333,3080,199.13171241389182,1,33,18,3,2,111,23,1,-78,-5,2,1,33,18,3,2,111,23,1,-78,-5,2,1,33,18,3,2,111,23,1,-78,-5,2,1,33,18,3,2,111,23,1,-78,-5,2,1,30,22,5,1,116,33,4,-86,-11,1,1,27,38,22,1,88,48,19,-61,-10,3,8.982146526069662e-17,0,-1.114285714285711,6,3.2000000000000006,20,2.885714285714285,19,1.742857142857137,25,-1.2285714285714286,6,0.05714285714285732,2,3.584394931793213,Autophagy,2025-11-29T23:52:35.459616
5562,254,200,13936,300,3912,True,63.99,2319,246.00436967663805,1,37,45,8,2,109,116,9,-72,-71,-1,1,37,45,8,2,109,116,9,-72,-71,-1,1,37,45,8,2,109,116,9,-72,-71,-1,1,37,45,8,2,109,116,9,-72,-71,-1,1,28,51,16,2,126,134,25,-98,-83,-9,1,14,27,16,2,85,117,32,-71,-90,-16,8.982146526069662e-17,0,-4.0571428571428525,23,-2.057142857142854,24,1.8285714285714294,8,-2.0857142857142876,27,-3.742857142857147,19,-2.828571428571428,15,3.1530439853668213,Autophagy,2025-11-29T23:52:38.613166
57724,13,24,6485,300,3879,True,45.60333333333333,3150,245.17008923511764,1,17,21,1,1,13,20,1,4,1,0,1,17,21,1,1,13,20,1,4,1,0,1,17,21,1,1,13,20,1,4,1,0,1,17,21,1,1,13,20,1,4,1,0,1,15,21,15,1,10,20,15,5,1,0,1,13,23,21,1,8,22,21,5,1,0,8.982146526069662e-17,0,-0.7428571428571416,4,0.28571428571428625,2,4.057142857142855,20,0.22857142857142887,1,8.982146526069662e-17,0,0.0,0,1.583587884902954,Autophagy,2025-11-29T23:52:40.197544
81876,212,50,14618,300,6751,True,49.25,3080,217.65883280951408,1,23,97,65,1,40,143,105,-17,-46,-40,1,23,97,65,1,40,143,105,-17,-46,-40,1,23,97,65,1,40,143,105,-17,-46,-40,1,23,97,65,1,40,143,105,-17,-46,-40,1,18,118,143,1,29,181,216,-11,-63,-73,1,7,36,73,1,16,75,123,-9,-39,-50,8.982146526069662e-17,0,-2.714285714285711,16,-6.914285714285704,82,7.828571428571433,78,1.6571428571428548,8,-0.4571428571428605,24,-4.25714285714286,33,4.723299980163574,Autophagy,2025-11-29T23:52:44.921415
738,137,19,11781,300,5068,True,21.51,666,77.7368846387179,1,68,109,50,1,74,119,49,-6,-10,1,1,68,109,50,1,74,119,49,-6,-10,1,1,68,109,50,1,74,119,49,-6,-10,1,1,68,109,50,1,74,119,49,-6,-10,1,1,61,140,63,1,68,155,67,-7,-15,-4,1,41,81,44,1,46,102,45,-5,-21,-1,8.982146526069662e-17,0,-4.45714285714285,27,-1.3428571428571283,59,0.25714285714285895,19,0.05714285714285684,2,-1.9999999999999996,11,-0.7142857142857142,5,3.654026985168457,Autophagy,2025-11-29T23:52:48.576405
4077,371,369,14284,300,4245,True,71.35333333333334,3080,296.56669034505916,1,0,0,0,1,132,87,6,-132,-87,-6,1,0,0,0,1,132,87,6,-132,-87,-6,1,0,0,0,1,132,87,6,-132,-87,-6,1,0,0,0,1,132,87,6,-132,-87,-6,1,0,0,0,1,119,188,12,-119,-188,-12,1,0,0,0,1,54,80,23,-54,-80,-23,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,12.257142857142846,78,-7.657142857142865,108,-2.9428571428571426,17,3.1730597019195557,Autophagy,2025-11-29T23:52:51.749906
643246,18,32,6373,300,5930,True,68.78666666666666,3080,245.6526297210939,1,9,4,0,1,6,4,0,3,0,0,1,9,4,0,1,6,4,0,3,0,0,1,9,4,0,1,6,4,0,3,0,0,1,9,4,0,1,6,4,0,3,0,0,1,15,8,2,1,12,8,2,3,0,0,1,11,8,2,1,9,8,2,2,0,0,8.982146526069662e-17,0,0.8000000000000004,6,0.9142857142857147,4,0.45714285714285696,2,-0.1428571428571427,1,0.0,0,0.0,0,2.5003209114074707,Autophagy,2025-11-29T23:52:54.250939
53349,56,11,9862,300,2065,True,61.473333333333336,6070,385.2958377950925,1,63,8,0,1,57,8,0,6,0,0,1,63,8,0,1,57,8,0,6,0,0,1,63,8,0,1,57,8,0,6,0,0,1,63,8,0,1,57,8,0,6,0,0,1,92,25,0,1,88,25,0,4,0,0,1,20,16,2,1,19,13,2,1,3,0,8.982146526069662e-17,0,-3.6571428571428517,72,2.5999999999999996,17,0.28571428571428553,2,-0.8857142857142852,5,0.4285714285714284,3,0.0,0,2.254199981689453,Autophagy,2025-11-29T23:52:56.505584
6280,262,8,14358,300,5092,True,31.846666666666668,1482,138.9638675659572,1,26,43,14,1,117,111,49,-91,-68,-35,1,26,43,14,1,117,111,49,-91,-68,-35,1,26,43,14,1,117,111,49,-91,-68,-35,1,26,43,14,1,117,111,49,-91,-68,-35,1,27,51,16,1,100,131,68,-73,-80,-52,1,22,61,90,1,82,141,143,-60,-80,-53,8.982146526069662e-17,0,-0.48571428571428443,5,3.25714285714286,18,11.028571428571425,76,5.971428571428561,31,-2.7428571428571495,12,-4.028571428571429,18,4.436064004898071,Autophagy,2025-11-29T23:53:00.942103
7879,883,80,16725,300,5959,True,55.626666666666665,3080,256.11423354086,1,0,0,0,1,91,128,98,-91,-128,-98,1,0,0,0,1,91,128,98,-91,-128,-98,1,0,0,0,1,91,128,98,-91,-128,-98,1,0,0,0,1,91,128,98,-91,-128,-98,1,0,0,0,1,77,161,134,-77,-161,-134,1,0,0,0,1,56,119,111,-56,-119,-111,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,6.199999999999993,35,-1.54285714285715,42,-4.942857142857152,36,4.45914101600647,Autophagy,2025-11-29T23:53:05.401843
23710,147,28,13070,300,4866,True,52.586666666666666,2319,204.57735901663762,1,49,96,38,1,74,71,38,-25,25,0,1,49,96,38,1,74,71,38,-25,25,0,1,49,96,38,1,74,71,38,-25,25,0,1,49,96,38,1,74,71,38,-25,25,0,1,43,161,89,1,89,137,83,-46,24,6,1,32,116,101,1,62,97,96,-30,19,5,8.982146526069662e-17,0,-2.9428571428571395,17,8.428571428571434,65,13.371428571428574,63,-2.514285714285715,21,-0.9428571428571425,6,1.2285714285714284,6,3.5690481662750244,Autophagy,2025-11-29T23:53:08.971331
9236,95,138,9008,300,4573,True,26.563333333333333,1140,121.92781739847374,1,108,58,4,1,93,52,4,15,6,0,1,108,58,4,1,93,52,4,15,6,0,1,108,58,4,1,93,52,4,15,6,0,1,108,58,4,1,93,52,4,15,6,0,1,111,78,7,1,96,67,7,15,11,0,1,108,108,41,1,95,99,40,13,9,1,8.982146526069662e-17,0,0.25714285714285323,3,8.85714285714286,50,5.542857142857142,37,-0.2857142857142848,2,0.8571428571428573,5,0.14285714285714277,1,5.091634035110474,Autophagy,2025-11-29T23:53:14.063768
29919,143,25,11029,300,6283,True,38.906666666666666,3080,200.58339401743993,1,45,157,181,1,56,149,161,-11,8,20,1,45,157,181,1,56,149,161,-11,8,20,1,45,157,181,1,56,149,161,-11,8,20,1,45,157,181,1,56,149,161,-11,8,20,1,53,140,171,1,62,132,149,-9,8,22,1,44,92,109,1,56,83,93,-12,9,16,8.982146526069662e-17,0,0.5428571428571461,9,-10.742857142857131,65,-11.142857142857128,72,0.028571428571427523,3,0.14285714285714313,1,-0.3999999999999978,6,4.583363056182861,Autophagy,2025-11-29T23:53:18.647705
