node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
57534,297,495,13542,300,4004,True,42.89333333333333,3080,257.6635958419858,1,1,1,0,1,89,185,4,-88,-184,-4,1,1,1,0,1,89,185,4,-88,-184,-4,1,1,1,0,1,89,185,4,-88,-184,-4,1,1,1,0,1,89,185,4,-88,-184,-4,1,1,1,0,1,96,185,4,-95,-184,-4,1,1,31,101,1,84,228,105,-83,-197,-4,8.982146526069662e-17,0,8.982146526069662e-17,0,4.285714285714284,30,14.428571428571425,101,0.1142857142857053,12,-1.8571428571428694,13,-3.592858610427865e-16,0,3.223498821258545,Autism,2025-11-29T23:34:41.374480
862,118,74,9303,300,2798,True,25.566666666666666,3080,190.53554057503874,1,119,89,0,1,166,72,0,-47,17,0,1,119,89,0,1,166,72,0,-47,17,0,1,119,89,0,1,166,72,0,-47,17,0,1,119,89,0,1,166,72,0,-47,17,0,1,122,93,0,1,168,74,0,-46,19,0,1,114,111,7,1,156,81,7,-42,30,0,8.982146526069662e-17,0,-0.4571428571428519,8,3.4857142857142898,22,0.9999999999999996,7,0.7999999999999975,5,2.0285714285714294,13,0.0,0,2.0715279579162598,Autism,2025-11-29T23:34:43.446492
1499,969,1482,17635,300,5174,True,53.053333333333335,2319,208.8510405900712,1,0,0,0,1,67,200,46,-67,-200,-46,1,0,0,0,1,67,200,46,-67,-200,-46,1,0,0,0,1,67,200,46,-67,-200,-46,1,0,0,0,1,67,200,46,-67,-200,-46,1,0,0,0,2,67,248,137,-67,-248,-137,1,0,0,0,2,48,212,185,-48,-212,-185,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.714285714285709,19,-5.828571428571446,48,-27.65714285714285,139,3.5697169303894043,Autism,2025-11-29T23:34:47.016623
23389,104,42,10448,300,5596,True,23.356666666666666,1482,125.00747759856432,1,48,85,44,1,53,83,40,-5,2,4,1,48,85,44,1,53,83,40,-5,2,4,1,48,85,44,1,53,83,40,-5,2,4,1,48,85,44,1,53,83,40,-5,2,4,1,41,92,67,1,45,90,64,-4,2,3,1,37,115,116,1,36,106,113,1,9,3,8.982146526069662e-17,0,-2.1714285714285686,11,4.8857142857142914,30,12.257142857142854,72,0.942857142857142,6,0.9999999999999998,7,-0.2285714285714281,1,6.896252155303955,Autism,2025-11-29T23:34:53.914431
23394,209,245,13390,300,7630,True,35.74666666666667,2208,185.69945922257165,1,28,61,142,1,50,95,165,-22,-34,-23,1,28,61,142,1,50,95,165,-22,-34,-23,1,28,61,142,1,50,95,165,-22,-34,-23,1,28,61,142,1,50,95,165,-22,-34,-23,1,30,71,195,1,52,111,241,-22,-40,-46,1,19,44,110,1,36,61,143,-17,-17,-33,8.982146526069662e-17,0,-1.114285714285712,11,-1.5714285714285696,27,-0.02857142857141579,85,0.7142857142857133,5,1.9142857142857104,23,-3.4000000000000012,23,7.396576881408691,Autism,2025-11-29T23:35:01.311930
5087,73,7,9303,300,4905,True,45.42666666666667,3080,252.89856587616745,1,101,69,24,1,112,69,24,-11,0,0,1,101,69,24,1,112,69,24,-11,0,0,1,101,69,24,1,112,69,24,-11,0,0,1,101,69,24,1,112,69,24,-11,0,0,1,72,46,30,1,85,45,29,-13,1,1,1,30,21,26,1,43,14,20,-13,7,6,8.982146526069662e-17,0,-12.628571428571421,71,-8.828571428571419,48,0.8000000000000008,6,-0.45714285714285763,2,1.0857142857142852,7,0.9428571428571424,6,3.006767988204956,Autism,2025-11-29T23:35:04.319867
54897,44,4,11475,300,2476,True,54.56,6070,381.63190782043716,1,110,45,1,1,112,41,1,-2,4,0,1,110,45,1,1,112,41,1,-2,4,0,1,110,45,1,1,112,41,1,-2,4,0,1,110,45,1,1,112,41,1,-2,4,0,1,112,68,9,1,114,66,9,-2,2,0,1,22,70,42,1,23,68,39,-1,2,3,8.982146526069662e-17,0,-12.39999999999998,90,5.542857142857145,25,6.54285714285714,41,0.1428571428571426,1,-0.4571428571428568,2,0.4285714285714284,3,2.4754178524017334,Autism,2025-11-29T23:35:06.795827
57492,209,96,12641,300,6452,True,24.46,1446,134.610308173879,1,44,121,79,1,79,137,67,-35,-16,12,1,44,121,79,1,79,137,67,-35,-16,12,1,44,121,79,1,79,137,67,-35,-16,12,1,44,121,79,1,79,137,67,-35,-16,12,1,40,118,88,1,75,137,76,-35,-19,12,1,31,136,87,1,49,145,93,-18,-9,-6,8.982146526069662e-17,0,-2.199999999999993,13,1.8857142857142812,18,1.9142857142857201,9,2.4285714285714226,17,0.7428571428571424,10,-2.5714285714285707,18,5.597944021224976,Autism,2025-11-29T23:35:12.394320
5728,637,75,15702,300,6126,True,65.29,3080,293.6694273612196,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,106,150,59,-106,-150,-59,1,0,0,0,1,85,110,49,-85,-110,-49,1,0,0,0,1,30,62,55,-30,-62,-55,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,12.65714285714284,76,15.999999999999984,88,1.4285714285714217,10,5.094611883163452,Autism,2025-11-29T23:35:17.490603
1859,1097,174,17097,300,5052,True,46.27,2319,201.15195856201188,1,0,0,0,1,143,146,19,-143,-146,-19,1,0,0,0,1,143,146,19,-143,-146,-19,1,0,0,0,1,143,146,19,-143,-146,-19,1,0,0,0,1,143,146,19,-143,-146,-19,1,0,0,0,1,101,257,87,-101,-257,-87,1,0,0,0,1,71,165,76,-71,-165,-76,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,13.88571428571427,72,-12.22857142857144,111,-13.971428571428572,68,3.933897018432617,Autism,2025-11-29T23:35:21.425384
