node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,project,timestamp
10858,4,2,1090,300,5801,True,50.18666666666667,2319,212.89698249518605,1,5,0,0,1,3,0,0,2,0,0,1,5,0,0,1,3,0,0,2,0,0,1,5,0,0,1,3,0,0,2,0,0,1,5,0,0,1,3,0,0,2,0,0,1,5,0,0,1,3,0,0,2,0,0,1,4,0,0,1,2,0,0,2,0,0,8.982146526069662e-17,0,-0.14285714285714265,1,0.0,0,0.0,0,1.7964293052139324e-16,0,0.0,0,0.0,0,24.931759119033813,Alzheimer's Disease,2025-11-29T23:11:36.485007
2185,77,167,10297,300,2984,True,49.56,3080,262.32404845915295,1,98,67,4,1,104,62,3,-6,5,1,1,98,67,4,1,104,62,3,-6,5,1,1,98,67,4,1,104,62,3,-6,5,1,1,98,67,4,1,104,62,3,-6,5,1,1,98,93,5,1,108,89,4,-10,4,1,1,32,50,24,1,42,49,21,-10,1,3,8.982146526069662e-17,0,-9.428571428571418,66,-0.19999999999999865,43,2.9428571428571417,20,-0.9142857142857145,4,-0.657142857142856,4,0.2857142857142857,2,2.2662320137023926,Alzheimer's Disease,2025-11-29T23:11:38.752821
3075,132,0,9421,300,3973,True,32.43666666666667,2208,161.81878544292135,1,94,90,28,1,99,63,28,-5,27,0,1,94,90,28,1,99,63,28,-5,27,0,1,94,90,28,1,99,63,28,-5,27,0,1,94,90,28,1,99,63,28,-5,27,0,1,97,109,51,1,103,73,51,-6,36,0,1,63,142,42,1,70,84,42,-7,58,0,8.982146526069662e-17,0,-4.1714285714285655,34,9.057142857142864,52,3.9714285714285738,23,-0.3714285714285717,2,5.199999999999999,31,0.0,0,2.4635210037231445,Alzheimer's Disease,2025-11-29T23:11:41.216930
10280,136,12,12495,300,3864,True,28.523333333333333,1632,136.02932081805827,1,57,68,11,1,144,108,11,-87,-40,0,1,57,68,11,1,144,108,11,-87,-40,0,1,57,68,11,1,144,108,11,-87,-40,0,1,57,68,11,1,144,108,11,-87,-40,0,1,46,84,20,1,134,131,20,-88,-47,0,1,38,40,10,1,131,114,11,-93,-74,-1,8.982146526069662e-17,0,-3.6571428571428526,19,-2.6285714285714215,44,0.628571428571429,10,-0.9428571428571464,6,-5.457142857142861,34,-0.14285714285714277,1,3.0538079738616943,Alzheimer's Disease,2025-11-29T23:11:44.271328
5621,2250,6,17756,300,3589,True,57.593333333333334,2208,220.44349530485636,1,0,0,0,1,235,63,0,-235,-63,0,1,0,0,0,1,235,63,0,-235,-63,0,1,0,0,0,1,235,63,0,-235,-63,0,1,0,0,0,1,235,63,0,-235,-63,0,1,0,0,0,1,214,211,0,-214,-211,0,1,0,0,0,1,141,148,39,-141,-148,-39,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,15.228571428571406,94,-24.828571428571426,148,-5.571428571428568,39,3.3338170051574707,Alzheimer's Disease,2025-11-29T23:11:47.605773
19,32,8,8453,300,3213,True,41.79666666666667,3080,242.93954389701346,1,34,16,9,1,28,15,9,6,1,0,1,34,16,9,1,28,15,9,6,1,0,1,34,16,9,1,28,15,9,6,1,0,1,34,16,9,1,28,15,9,6,1,0,1,39,20,7,1,32,18,7,7,2,0,1,25,31,3,1,21,26,3,4,5,0,8.982146526069662e-17,0,-0.8571428571428559,14,2.4857142857142858,15,-1.0285714285714274,6,-0.19999999999999926,3,0.657142857142857,4,0.0,0,1.9995920658111572,Alzheimer's Disease,2025-11-29T23:11:49.605886
2213,15,0,2824,300,3606,True,46.666666666666664,3080,216.16534309540825,1,114,172,2,1,111,170,2,3,2,0,1,114,172,2,1,111,170,2,3,2,0,1,114,172,2,1,111,170,2,3,2,0,1,114,172,2,1,111,170,2,3,2,0,1,140,263,16,1,138,261,16,2,2,0,1,85,129,75,1,83,127,75,2,2,0,8.982146526069662e-17,0,-1.9142857142857086,55,1.6571428571428668,134,11.628571428571426,73,-0.22857142857142845,1,1.7964293052139324e-16,0,0.0,0,0.7012629508972168,Alzheimer's Disease,2025-11-29T23:11:50.307678
348,162,16,12695,300,3883,True,69.63666666666667,6070,401.5797363607326,1,44,28,5,1,64,31,6,-20,-3,-1,1,44,28,5,1,64,31,6,-20,-3,-1,1,44,28,5,1,64,31,6,-20,-3,-1,1,44,28,5,1,64,31,6,-20,-3,-1,1,61,50,13,1,88,52,10,-27,-2,3,1,33,37,16,1,60,45,16,-27,-8,0,8.982146526069662e-17,0,-0.11428571428571202,28,3.1714285714285713,22,2.257142857142857,11,-1.6000000000000012,7,-0.6285714285714284,6,0.48571428571428554,4,5.208841800689697,Alzheimer's Disease,2025-11-29T23:11:55.517060
344,39,0,4781,300,3187,True,30.80666666666667,2208,160.98385826604547,1,41,3,0,1,30,3,0,11,0,0,1,41,3,0,1,30,3,0,11,0,0,1,41,3,0,1,30,3,0,11,0,0,1,41,3,0,1,30,3,0,11,0,0,1,45,4,0,1,34,4,0,11,0,0,1,48,10,0,1,35,8,0,13,2,0,8.982146526069662e-17,0,1.3428571428571465,7,1.0857142857142854,7,0.0,0,0.28571428571428603,2,0.28571428571428553,2,0.0,0,1.2717640399932861,Alzheimer's Disease,2025-11-29T23:11:56.789404
55679,20,6,5604,300,1678,True,57.416666666666664,6070,383.2063626675435,1,141,12,0,1,139,12,0,2,0,0,1,141,12,0,1,139,12,0,2,0,0,1,141,12,0,1,139,12,0,2,0,0,1,141,12,0,1,139,12,0,2,0,0,1,174,29,0,1,172,29,0,2,0,0,1,41,13,0,1,39,11,0,2,2,0,8.982146526069662e-17,0,-11.457142857142836,133,1.6000000000000003,17,0.0,0,1.7964293052139324e-16,0,0.28571428571428553,2,0.0,0,0.9518818855285645,Alzheimer's Disease,2025-11-29T23:11:57.741795
51107,52,17,7717,300,4359,True,26.81,728,96.3024085887783,1,141,64,51,1,135,63,51,6,1,0,1,141,64,51,1,135,63,51,6,1,0,1,141,64,51,1,135,63,51,6,1,0,1,141,64,51,1,135,63,51,6,1,0,1,138,107,87,1,135,104,87,3,3,0,1,101,96,62,1,99,91,62,2,5,0,8.982146526069662e-17,0,-5.9714285714285555,40,8.257142857142863,43,4.6571428571428655,36,-0.8285714285714281,4,0.7428571428571427,4,0.0,0,2.2131881713867188,Alzheimer's Disease,2025-11-29T23:11:59.955421
351,2367,322,18023,300,1500,True,52.74333333333333,6070,381.37382901236884,1,0,0,0,1,99,5,0,-99,-5,0,1,0,0,0,1,99,5,0,-99,-5,0,1,0,0,0,1,99,5,0,-99,-5,0,1,0,0,0,1,99,5,0,-99,-5,0,1,0,0,0,1,121,6,0,-121,-6,0,1,0,0,0,1,126,7,0,-126,-7,0,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-5.742857142857153,27,-0.3714285714285717,2,0.0,0,2.882207155227661,Alzheimer's Disease,2025-11-29T23:12:02.838210
3630,508,0,14387,300,3316,True,29.516666666666666,1391,130.3461662480165,1,0,0,0,1,144,38,7,-144,-38,-7,1,0,0,0,1,144,38,7,-144,-38,-7,1,0,0,0,1,144,38,7,-144,-38,-7,1,0,0,0,1,144,38,7,-144,-38,-7,1,0,0,0,1,157,42,9,-157,-42,-9,1,0,0,0,1,121,83,23,-121,-83,-23,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.171428571428558,36,-6.7714285714285705,45,-2.457142857142857,16,4.096107006072998,Alzheimer's Disease,2025-11-29T23:12:06.935025
3636,204,108,13566,300,3941,True,38.9,3080,241.1802990848686,1,60,90,34,2,86,129,31,-26,-39,3,1,60,90,34,2,86,129,31,-26,-39,3,1,60,90,34,2,86,129,31,-26,-39,3,1,60,90,34,2,86,129,31,-26,-39,3,1,58,100,62,2,86,145,53,-28,-45,9,1,48,46,42,2,67,58,44,-19,-12,-2,8.982146526069662e-17,0,-1.8857142857142812,12,-5.428571428571422,54,3.542857142857147,28,0.8285714285714253,9,3.342857142857138,33,-0.19999999999999957,11,2.993807077407837,Alzheimer's Disease,2025-11-29T23:12:09.929345
9252,118,188,11958,300,4728,True,32.77333333333333,1391,127.4340690535916,1,81,86,22,1,86,68,19,-5,18,3,1,81,86,22,1,86,68,19,-5,18,3,1,81,86,22,1,86,68,19,-5,18,3,1,81,86,22,1,86,68,19,-5,18,3,1,72,108,61,1,75,96,48,-3,12,13,1,39,77,74,1,43,74,51,-4,3,23,8.982146526069662e-17,0,-6.771428571428562,42,0.6000000000000075,31,10.771428571428569,52,0.3142857142857138,2,-2.6571428571428544,15,3.7142857142857126,20,3.4619126319885254,Alzheimer's Disease,2025-11-29T23:12:13.391836
1139,26,0,7086,300,3939,True,42.10333333333333,2208,202.23423545208385,1,83,101,44,1,69,101,44,14,0,0,1,83,101,44,1,69,101,44,14,0,0,1,83,101,44,1,69,101,44,14,0,0,1,83,101,44,1,69,101,44,14,0,0,1,89,122,74,1,78,122,74,11,0,0,1,83,85,57,1,72,84,57,11,1,0,8.982146526069662e-17,0,0.5142857142857179,6,-0.48571428571427727,37,4.428571428571432,30,-0.6857142857142845,3,0.14285714285714277,1,0.0,0,1.7051129341125488,Alzheimer's Disease,2025-11-29T23:12:15.097426
26999,165,253,13466,300,5450,True,39.43666666666667,1391,146.9278938421459,1,49,84,96,1,64,114,77,-15,-30,19,1,49,84,96,1,64,114,77,-15,-30,19,1,49,84,96,1,64,114,77,-15,-30,19,1,49,84,96,1,64,114,77,-15,-30,19,1,41,141,202,1,59,176,174,-18,-35,28,1,28,52,83,1,45,68,91,-17,-16,-8,8.982146526069662e-17,0,-3.6857142857142797,21,0.3142857142857193,89,7.228571428571438,119,-0.5428571428571426,3,1.5714285714285658,19,-3.0857142857142836,36,3.899653196334839,Alzheimer's Disease,2025-11-29T23:12:18.997678
801,562,131,15501,300,4425,True,58.67,3080,245.7516112527715,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,117,175,61,-117,-175,-61,1,0,0,0,1,129,177,112,-129,-177,-112,1,0,0,0,1,121,160,315,-121,-160,-315,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-1.6000000000000045,12,1.971428571428544,17,-40.657142857142844,254,3.374150037765503,Alzheimer's Disease,2025-11-29T23:12:22.410672
5770,621,52,15326,300,8326,True,35.78,1482,149.6017990087909,1,0,0,0,1,42,89,86,-42,-89,-86,1,0,0,0,1,42,89,86,-42,-89,-86,1,0,0,0,1,42,89,86,-42,-89,-86,1,0,0,0,1,42,89,86,-42,-89,-86,1,0,0,0,1,45,138,133,-45,-138,-133,1,0,0,0,1,33,124,133,-33,-124,-133,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,1.0285714285714262,12,-9.20000000000001,49,-10.742857142857142,47,11.10644793510437,Alzheimer's Disease,2025-11-29T23:12:33.517632
10972,268,43,13847,300,5703,True,15.54,1134,87.8283272450675,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,14,51,119,1,59,169,177,-45,-118,-58,1,6,24,61,1,47,106,147,-41,-82,-86,8.982146526069662e-17,0,-1.14285714285714,8,-3.857142857142853,27,-8.285714285714269,58,0.5714285714285658,4,5.1428571428571335,36,-4.000000000000004,28,4.349982976913452,Alzheimer's Disease,2025-11-29T23:12:37.868354
623,31,0,2969,300,4955,True,52.876666666666665,3080,281.5483169704428,1,100,46,30,1,86,46,30,14,0,0,1,100,46,30,1,86,46,30,14,0,0,1,100,46,30,1,86,46,30,14,0,0,1,100,46,30,1,86,46,30,14,0,0,1,102,63,36,1,87,63,36,15,0,0,1,96,62,60,1,83,61,60,13,1,0,8.982146526069662e-17,0,-0.3999999999999973,6,3.7428571428571438,17,4.800000000000001,30,-0.057142857142855046,2,0.14285714285714277,1,0.0,0,2.0928709506988525,Alzheimer's Disease,2025-11-29T23:12:39.962059
627,42,70,8051,300,2843,True,57.623333333333335,6070,383.6787129733533,1,287,41,0,1,272,41,0,15,0,0,1,287,41,0,1,272,41,0,15,0,0,1,287,41,0,1,272,41,0,15,0,0,1,287,41,0,1,272,41,0,15,0,0,1,336,59,0,1,323,59,0,13,0,0,1,274,85,13,1,265,83,13,9,2,0,8.982146526069662e-17,0,2.3428571428571754,62,7.828571428571428,44,1.8571428571428563,13,-1.0285714285714274,6,0.28571428571428553,2,0.0,0,1.7338871955871582,Alzheimer's Disease,2025-11-29T23:12:41.696735
10013,916,158,17299,300,6852,True,98.68,6070,453.19490023609046,1,0,0,0,1,51,179,164,-51,-179,-164,1,0,0,0,1,51,179,164,-51,-179,-164,1,0,0,0,1,51,179,164,-51,-179,-164,1,0,0,0,1,51,179,164,-51,-179,-164,1,0,0,0,1,45,183,259,-45,-183,-259,1,0,0,0,1,23,55,81,-23,-55,-81,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.514285714285712,28,17.37142857142856,128,3.714285714285704,178,5.082391023635864,Alzheimer's Disease,2025-11-29T23:12:46.780227
2033,1317,42,17469,300,4496,True,22.06,2208,141.60973271636382,1,0,0,0,1,86,133,9,-86,-133,-9,1,0,0,0,1,86,133,9,-86,-133,-9,1,0,0,0,1,86,133,9,-86,-133,-9,1,0,0,0,1,86,133,9,-86,-133,-9,1,0,0,0,1,84,130,41,-84,-130,-41,1,0,0,0,1,53,89,58,-53,-89,-58,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,4.885714285714275,33,6.542857142857124,44,-9.74285714285714,49,3.39766001701355,Alzheimer's Disease,2025-11-29T23:12:50.178416
6009,94,51,11933,300,5470,True,55.70333333333333,6070,367.325870749968,1,60,64,58,1,57,58,56,3,6,2,1,60,64,58,1,57,58,56,3,6,2,1,60,64,58,1,57,58,56,3,6,2,1,60,64,58,1,57,58,56,3,6,2,1,49,78,111,1,51,71,105,-2,7,6,1,31,51,56,1,38,53,52,-7,-2,4,8.982146526069662e-17,0,-5.085714285714281,29,-0.6571428571428486,27,4.25714285714286,55,-1.857142857142856,10,-1.0571428571428563,9,0.6285714285714287,4,5.09083104133606,Alzheimer's Disease,2025-11-29T23:12:55.269688
7251,286,58,14625,300,4017,True,41.61,3080,234.40056434801235,1,10,15,11,1,144,129,15,-134,-114,-4,1,10,15,11,1,144,129,15,-134,-114,-4,1,10,15,11,1,144,129,15,-134,-114,-4,1,10,15,11,1,144,129,15,-134,-114,-4,1,6,28,15,1,140,203,20,-134,-175,-5,1,4,22,23,1,93,201,111,-89,-179,-88,8.982146526069662e-17,0,-1.1999999999999988,6,2.114285714285714,13,2.0571428571428574,12,6.428571428571419,45,-14.514285714285721,65,-12.08571428571428,84,3.0500690937042236,Alzheimer's Disease,2025-11-29T23:12:58.326721
4241,73,1,9609,300,2041,True,12.376666666666667,725,70.48641563371548,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,181,59,5,1,195,48,5,-14,11,0,8.982146526069662e-17,0,-1.1428571428571181,8,1.2857142857142883,9,0.5714285714285712,4,-0.14285714285714313,1,0.42857142857142927,3,0.0,0,1.9684832096099854,Alzheimer's Disease,2025-11-29T23:13:00.295720
7531,1168,332,17612,300,4996,True,50.72,2319,212.01987705558807,1,0,0,0,1,64,52,9,-64,-52,-9,1,0,0,0,1,64,52,9,-64,-52,-9,1,0,0,0,1,64,52,9,-64,-52,-9,1,0,0,0,1,64,52,9,-64,-52,-9,1,0,0,0,1,48,48,38,-48,-48,-38,1,0,0,0,1,28,19,15,-28,-19,-15,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,6.514285714285712,36,5.057142857142856,33,-3.3428571428571425,29,4.060658931732178,Alzheimer's Disease,2025-11-29T23:13:04.356932
7534,1201,1391,17625,300,5006,True,64.52,3080,269.6559961630126,1,0,0,0,2,50,113,34,-50,-113,-34,1,0,0,0,2,50,113,34,-50,-113,-34,1,0,0,0,2,50,113,34,-50,-113,-34,1,0,0,0,2,50,113,34,-50,-113,-34,1,0,0,0,2,74,150,67,-74,-150,-67,1,0,0,0,1,39,95,62,-39,-95,-62,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-0.48571428571428876,35,-0.6000000000000152,55,-6.828571428571431,33,3.813688039779663,Alzheimer's Disease,2025-11-29T23:13:08.171246
4318,38,0,4020,300,7319,True,35.45333333333333,3080,224.41888175661353,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,42,12,2,1,34,12,2,8,0,0,8.982146526069662e-17,0,-0.9999999999999923,7,-0.5714285714285702,4,-0.2857142857142852,2,0.14285714285714313,1,0.0,0,0.0,0,15.975086212158203,Alzheimer's Disease,2025-11-29T23:13:24.146978
8473,954,272,17040,300,6136,True,55.71666666666667,3080,264.94635253617326,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,68,171,150,-68,-171,-150,1,0,0,0,1,39,64,66,-39,-64,-66,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,11.228571428571415,60,13.228571428571405,107,3.7714285714285625,84,5.442737102508545,Alzheimer's Disease,2025-11-29T23:13:29.590669
154,324,8,13890,300,3475,True,51.82333333333333,6070,400.70763921121136,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,78,60,12,-78,-60,-12,1,0,0,0,1,76,91,37,-76,-91,-37,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.114285714285709,10,-2.828571428571428,31,-5.171428571428569,32,3.133687973022461,Alzheimer's Disease,2025-11-29T23:13:32.725175
5562,254,200,13936,300,3912,True,63.99,2319,246.00436967663805,1,37,45,8,2,109,116,9,-72,-71,-1,1,37,45,8,2,109,116,9,-72,-71,-1,1,37,45,8,2,109,116,9,-72,-71,-1,1,37,45,8,2,109,116,9,-72,-71,-1,1,28,51,16,2,126,134,25,-98,-83,-9,1,14,27,16,2,85,117,32,-71,-90,-16,8.982146526069662e-17,0,-4.0571428571428525,23,-2.057142857142854,24,1.8285714285714294,8,-2.0857142857142876,27,-3.742857142857147,19,-2.828571428571428,15,3.0962071418762207,Alzheimer's Disease,2025-11-29T23:13:35.821924
156,86,65,11141,300,5743,True,44.17666666666667,2319,192.28371084300292,1,22,16,4,1,26,13,4,-4,3,0,1,22,16,4,1,26,13,4,-4,3,0,1,22,16,4,1,26,13,4,-4,3,0,1,22,16,4,1,26,13,4,-4,3,0,1,19,17,11,1,28,14,9,-9,3,2,1,16,28,41,1,20,23,35,-4,5,6,8.982146526069662e-17,0,-1.1142857142857143,6,1.8000000000000005,12,5.8857142857142835,37,-0.42857142857142877,5,0.2857142857142858,2,1.028571428571428,6,6.615755081176758,Alzheimer's Disease,2025-11-29T23:13:42.438259
160,292,144,15377,300,6822,True,37.78666666666667,3080,207.0962445069656,1,5,14,9,1,33,141,182,-28,-127,-173,1,5,14,9,1,33,141,182,-28,-127,-173,1,5,14,9,1,33,141,182,-28,-127,-173,1,5,14,9,1,33,141,182,-28,-127,-173,1,4,12,9,1,34,160,222,-30,-148,-213,1,3,5,5,1,27,119,152,-24,-114,-147,8.982146526069662e-17,0,-0.3714285714285709,2,-1.4571428571428555,9,-0.5714285714285704,4,0.39999999999999636,6,0.057142857142846906,34,0.285714285714269,66,5.393676042556763,Alzheimer's Disease,2025-11-29T23:13:47.832826
114815,3,0,2260,300,5680,True,34.61333333333334,2208,174.50215993569313,2,99,245,103,2,98,245,103,1,0,0,2,99,245,103,2,98,245,103,1,0,0,2,99,245,103,2,98,245,103,1,0,0,2,99,245,103,2,98,245,103,1,0,0,2,68,218,172,2,67,218,172,1,0,0,1,7,2,8,1,5,2,8,2,0,0,-0.1428571428571426,1,-15.799999999999994,92,-37.02857142857139,243,-7.6571428571428415,164,0.1428571428571429,1,0.0,0,0.0,0,1.3832597732543945,Alzheimer's Disease,2025-11-29T23:13:49.216665
1511,70,0,7563,300,3602,True,34.03333333333333,2208,182.04755483725185,1,197,30,0,1,187,26,0,10,4,0,1,197,30,0,1,187,26,0,10,4,0,1,197,30,0,1,187,26,0,10,4,0,1,197,30,0,1,187,26,0,10,4,0,1,199,68,1,1,188,63,1,11,5,0,1,168,82,15,1,167,76,15,1,6,0,8.982146526069662e-17,0,-3.9714285714285613,31,10.685714285714285,52,2.2285714285714273,15,-1.1999999999999982,10,0.37142857142857155,2,0.0,0,1.9096899032592773,Alzheimer's Disease,2025-11-29T23:13:51.127005
1514,226,26,13303,300,4355,True,23.38,2208,144.81128731329383,1,57,62,8,1,105,107,7,-48,-45,1,1,57,62,8,1,105,107,7,-48,-45,1,1,57,62,8,1,105,107,7,-48,-45,1,1,57,62,8,1,105,107,7,-48,-45,1,1,57,62,8,1,105,107,7,-48,-45,1,1,23,39,56,1,62,67,34,-39,-28,22,8.982146526069662e-17,0,-4.857142857142851,34,-3.2857142857142834,23,6.857142857142855,48,1.2857142857142834,9,2.4285714285714266,17,2.9999999999999987,21,3.1496200561523438,Alzheimer's Disease,2025-11-29T23:13:54.277209
2648,174,18,11347,300,5726,True,31.863333333333333,2208,183.52666833157758,1,45,131,30,1,52,133,24,-7,-2,6,1,45,131,30,1,52,133,24,-7,-2,6,1,45,131,30,1,52,133,24,-7,-2,6,1,45,131,30,1,52,133,24,-7,-2,6,1,41,155,42,1,50,159,29,-9,-4,13,1,36,119,119,1,42,116,104,-6,3,15,8.982146526069662e-17,0,-1.6285714285714232,9,0.3428571428571466,36,13.742857142857138,89,-0.02857142857142944,3,0.5428571428571424,7,1.8857142857142857,9,3.7837109565734863,Alzheimer's Disease,2025-11-29T23:13:58.061462
949,113,52,12325,300,4870,True,22.57,666,82.86948634248112,1,51,56,25,1,62,64,26,-11,-8,-1,1,51,56,25,1,62,64,26,-11,-8,-1,1,51,56,25,1,62,64,26,-11,-8,-1,1,51,56,25,1,62,64,26,-11,-8,-1,1,36,64,87,1,48,72,82,-12,-8,5,1,24,33,44,1,35,36,39,-11,-3,5,8.982146526069662e-17,0,-5.142857142857137,27,-2.599999999999995,31,8.028571428571427,62,-0.08571428571428688,1,0.7142857142857135,5,1.3714285714285712,6,3.913343906402588,Alzheimer's Disease,2025-11-29T23:14:01.975866
948,29,0,5321,300,2819,True,62.21333333333333,6070,384.6277002794029,1,106,50,2,1,98,50,2,8,0,0,1,106,50,2,1,98,50,2,8,0,0,1,106,50,2,1,98,50,2,8,0,0,1,106,50,2,1,98,50,2,8,0,0,1,136,74,4,1,128,74,4,8,0,0,1,72,74,27,1,64,74,27,8,0,0,8.982146526069662e-17,0,-2.2857142857142767,64,5.4857142857142875,24,3.7428571428571416,25,7.18571722085573e-16,0,0.0,0,0.0,0,1.1493051052093506,Alzheimer's Disease,2025-11-29T23:14:03.125833
2641,25,0,2950,300,4787,True,37.72666666666667,6070,356.54642328251674,1,69,28,33,1,60,28,33,9,0,0,1,69,28,33,1,60,28,33,9,0,0,1,69,28,33,1,60,28,33,9,0,0,1,69,28,33,1,60,28,33,9,0,0,1,72,40,35,1,62,40,35,10,0,0,1,63,68,33,1,53,68,33,10,0,0,8.982146526069662e-17,0,-0.5999999999999921,9,6.742857142857141,40,0.17142857142857232,2,0.22857142857142906,1,0.0,0,0.0,0,3.3623158931732178,Alzheimer's Disease,2025-11-29T23:14:06.489537
4094,56,4,7756,300,4447,True,25.843333333333334,1482,131.65132784071045,1,77,165,52,1,80,159,52,-3,6,0,1,77,165,52,1,80,159,52,-3,6,0,1,77,165,52,1,80,159,52,-3,6,0,1,77,165,52,1,80,159,52,-3,6,0,1,76,178,122,1,79,172,122,-3,6,0,1,55,149,141,1,57,143,138,-2,6,3,8.982146526069662e-17,0,-3.228571428571421,22,-1.1714285714285608,29,18.71428571428571,89,0.1428571428571427,1,1.1976195368092883e-16,0,0.4285714285714284,3,2.724807024002075,Alzheimer's Disease,2025-11-29T23:14:09.214970
10273,620,33,16733,300,6726,True,79.06666666666666,3080,298.70083509908187,1,0,0,0,1,83,199,37,-83,-199,-37,1,0,0,0,1,83,199,37,-83,-199,-37,1,0,0,0,1,83,199,37,-83,-199,-37,1,0,0,0,1,87,238,45,-87,-238,-45,1,0,0,0,1,67,283,189,-67,-283,-189,1,0,0,0,1,20,74,92,-20,-74,-92,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,10.257142857142853,67,9.54285714285713,209,-21.114285714285714,152,4.544086217880249,Alzheimer's Disease,2025-11-29T23:14:13.759736
727,33,8,6005,300,2315,True,1.8833333333333333,290,19.632873509046565,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,96,199,1,1,88,197,1,8,2,0,1,103,201,3,1,98,198,3,5,3,0,8.982146526069662e-17,0,1.0000000000000104,7,0.28571428571430735,2,0.2857142857142857,2,-0.4285714285714277,3,0.14285714285714296,1,0.0,0,1.5238819122314453,Alzheimer's Disease,2025-11-29T23:14:15.284483
4139,72,139,10163,300,4879,True,57.21666666666667,3080,262.9082280737689,2,67,121,42,2,69,110,42,-2,11,0,2,67,121,42,2,69,110,42,-2,11,0,2,67,121,42,2,69,110,42,-2,11,0,2,67,121,42,2,69,110,42,-2,11,0,2,67,185,54,2,70,169,54,-3,16,0,1,35,129,94,1,37,114,92,-2,15,2,-0.1428571428571426,1,-4.571428571428567,32,6.6285714285714405,64,8.45714285714286,52,-0.08571428571428599,1,1.0000000000000009,5,0.28571428571428553,2,2.8460140228271484,Alzheimer's Disease,2025-11-29T23:14:18.131039
