node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
4297,296,14310,300,8120,True,1911343,4.907750129699707,1,1,2,2,1,14,58,117,0,-13,-56,-115,Autism Spectrum Disorder,KMT2A,2025-11-28T23:22:27.999017
3786,35,3800,300,4039,True,214218,1.113724708557129,1,86,130,45,1,77,129,45,0,9,1,0,Autism Spectrum Disorder,KCNQ3,2025-11-28T23:22:29.113431
6857,76,9958,300,4536,True,302174,2.403531074523926,1,31,31,18,1,39,27,18,0,-8,4,0,Autism Spectrum Disorder,SYT1,2025-11-28T23:22:31.517621
1742,134,11320,300,2267,True,20903,2.274618148803711,1,120,105,16,1,159,78,16,0,-39,27,0,Autism Spectrum Disorder,DLG4,2025-11-28T23:22:33.792933
64207,65,11241,300,5204,True,343729,2.6377458572387695,1,9,38,46,1,12,37,39,0,-3,1,7,Autism Spectrum Disorder,IRF2BPL,2025-11-28T23:22:36.431315
57551,57,10785,300,6184,True,1457048,4.18784499168396,1,18,26,34,1,20,23,33,0,-2,3,1,Autism Spectrum Disorder,TAOK1,2025-11-28T23:22:40.619810
2770,168,12230,300,4252,True,234882,2.6440787315368652,1,38,75,61,1,60,74,67,0,-22,1,-6,Autism Spectrum Disorder,GNAI1,2025-11-28T23:22:43.264493
253143,59,10693,300,6080,True,1309858,3.8653011322021484,1,46,44,30,1,38,41,27,0,8,3,3,Autism Spectrum Disorder,PRR14L,2025-11-28T23:22:47.130433
3800,73,11613,300,4794,True,385343,2.739406108856201,1,15,26,26,1,24,21,19,0,-9,5,7,Autism Spectrum Disorder,KIF5C,2025-11-28T23:22:49.870523
1760,21,5574,300,5483,True,738012,2.1667959690093994,1,54,112,153,1,49,110,153,0,5,2,0,Autism Spectrum Disorder,DMPK,2025-11-28T23:22:52.038044
1762,93,10965,300,4217,True,310302,2.45180606842041,1,37,32,5,1,29,26,4,0,8,6,1,Autism Spectrum Disorder,DMWD,2025-11-28T23:22:54.490495
8939,297,14602,300,9771,True,7516354,14.055749893188477,1,1,2,2,1,21,73,82,0,-20,-71,-80,Autism Spectrum Disorder,FUBP3,2025-11-28T23:23:08.546947
9969,82,9597,300,6315,True,1232374,3.3385169506073,1,11,61,102,1,11,57,102,0,0,4,0,Autism Spectrum Disorder,MED13,2025-11-28T23:23:11.886155
1778,493,16295,300,7692,True,1980973,5.188589096069336,1,0,0,0,1,45,111,135,0,-45,-111,-135,Autism Spectrum Disorder,DYNC1H1,2025-11-28T23:23:17.075542
4849,149,12169,300,6750,True,1580197,4.27361798286438,1,10,38,74,1,14,45,75,0,-4,-7,-1,Autism Spectrum Disorder,CNOT3,2025-11-28T23:23:21.349914
5364,35,9047,300,5839,True,619247,2.6611921787261963,1,10,43,15,1,8,41,15,0,2,2,0,Autism Spectrum Disorder,PLXNB1,2025-11-28T23:23:24.011815
219899,11,5701,300,3689,True,156762,1.2737202644348145,1,16,12,0,1,11,12,0,0,5,0,0,Autism Spectrum Disorder,TBCEL,2025-11-28T23:23:25.286681
10492,689,17036,300,6839,True,2701573,6.197577953338623,1,0,0,0,1,59,52,41,0,-59,-52,-41,Autism Spectrum Disorder,SYNCRIP,2025-11-28T23:23:31.484845
1788,104,11509,300,5814,True,556872,2.861699104309082,1,44,85,96,1,42,88,87,0,2,-3,9,Autism Spectrum Disorder,DNMT3A,2025-11-28T23:23:34.347321
11011,149,11594,300,4440,True,191672,2.66780686378479,1,27,78,74,1,36,84,65,0,-9,-6,9,Autism Spectrum Disorder,TLK2,2025-11-28T23:23:37.015837
8452,3152,18862,300,5259,True,388313,3.3607189655303955,1,0,0,0,1,69,124,93,0,-69,-124,-93,Autism Spectrum Disorder,CUL3,2025-11-28T23:23:40.377244
84231,128,12028,300,2649,True,28139,2.313828229904175,1,64,101,17,1,86,92,9,0,-22,9,8,Autism Spectrum Disorder,TRAF7,2025-11-28T23:23:42.691681
6925,315,11914,300,1596,True,10179,2.4637176990509033,1,0,0,0,3,152,46,3,-2,-152,-46,-3,Autism Spectrum Disorder,TCF4,2025-11-28T23:23:45.155972
1808,217,15045,300,6066,True,1352432,4.175594091415405,1,26,30,36,1,41,69,75,0,-15,-39,-39,Autism Spectrum Disorder,DPYSL2,2025-11-28T23:23:49.332240
23314,159,11009,300,5913,True,481325,2.8111929893493652,1,74,122,92,1,87,107,88,0,-13,15,4,Autism Spectrum Disorder,SATB2,2025-11-28T23:23:52.144379
6934,265,12910,300,3555,True,135104,2.593756914138794,1,29,53,14,1,109,88,9,0,-80,-35,5,Autism Spectrum Disorder,TCF7L2,2025-11-28T23:23:54.738781
10522,48,7651,300,4488,True,263071,2.055511951446533,1,50,111,25,1,47,94,25,0,3,17,0,Autism Spectrum Disorder,DEAF1,2025-11-28T23:23:56.794952
80155,159,12206,300,6529,True,1604753,4.460527181625366,1,15,70,68,1,30,87,63,0,-15,-17,5,Autism Spectrum Disorder,NAA15,2025-11-28T23:24:01.256365
6942,164,13024,300,6332,True,867837,3.531615972518921,1,14,65,60,1,26,84,58,0,-12,-19,2,Autism Spectrum Disorder,TCF20,2025-11-28T23:24:04.788757
287,259,13461,300,5719,True,685399,3.424146890640259,1,14,36,84,1,25,58,85,0,-11,-22,-1,Autism Spectrum Disorder,ANK2,2025-11-28T23:24:08.213724
253738,23,5498,300,5478,True,454403,1.6637392044067383,1,10,11,5,1,9,8,5,0,1,3,0,Autism Spectrum Disorder,EBF3,2025-11-28T23:24:09.878655
57649,108,9481,300,6256,True,668545,2.747239828109741,1,25,58,77,1,27,59,74,0,-2,-1,3,Autism Spectrum Disorder,PHF12,2025-11-28T23:24:12.626551
8507,21,7069,300,6352,True,1248560,3.051698923110962,1,7,11,4,1,4,11,4,0,3,0,0,Autism Spectrum Disorder,ENC1,2025-11-28T23:24:15.678995
9024,37,8438,300,3650,True,89289,1.786992073059082,1,30,148,8,1,29,130,8,0,1,18,0,Autism Spectrum Disorder,BRSK2,2025-11-28T23:24:17.466645
4929,21,5810,300,5058,True,773267,2.0749590396881104,1,19,11,9,1,17,10,8,0,2,1,1,Autism Spectrum Disorder,NR4A2,2025-11-28T23:24:19.542248
322,190,13191,300,5022,True,385300,2.996671199798584,1,21,36,37,1,44,57,52,0,-23,-21,-15,Autism Spectrum Disorder,APBB1,2025-11-28T23:24:22.539586
1859,1097,17097,300,5052,True,437599,3.360581159591675,1,0,0,0,1,71,165,76,0,-71,-165,-76,Autism Spectrum Disorder,DYRK1A,2025-11-28T23:24:25.900810
2891,56,7165,300,6656,True,2542963,4.876927137374878,1,39,17,33,1,37,16,33,0,2,1,0,Autism Spectrum Disorder,GRIA2,2025-11-28T23:24:30.778524
57680,294,14495,300,7389,True,1767117,4.752748966217041,1,4,1,0,1,32,80,107,0,-28,-79,-107,Autism Spectrum Disorder,CHD8,2025-11-28T23:24:35.532025
2904,72,10146,300,2649,True,37763,2.118975877761841,1,113,95,26,1,115,97,22,0,-2,-2,4,Autism Spectrum Disorder,GRIN2B,2025-11-28T23:24:37.651988
23389,104,10448,300,5596,True,980341,3.124101161956787,1,37,115,116,1,36,106,113,0,1,9,3,Autism Spectrum Disorder,MED13L,2025-11-28T23:24:40.776706
862,118,9303,300,2798,True,31389,2.0365262031555176,1,114,111,7,1,156,81,7,0,-42,30,0,Autism Spectrum Disorder,RUNX1T1,2025-11-28T23:24:42.814195
6497,170,13477,300,6196,True,702241,3.3074212074279785,1,19,93,123,1,20,92,109,0,-1,1,14,Autism Spectrum Disorder,SKI,2025-11-28T23:24:46.122132
23394,209,13390,300,7630,True,1342863,4.238209009170532,1,19,44,110,1,36,61,143,0,-17,-17,-33,Autism Spectrum Disorder,ADNP,2025-11-28T23:24:50.362634
7014,325,14343,300,4793,True,326734,2.9824461936950684,1,0,0,0,1,61,89,154,0,-61,-89,-154,Autism Spectrum Disorder,TERF2,2025-11-28T23:24:53.346034
5991,67,9789,300,4035,True,112226,2.249619960784912,1,79,171,211,1,87,157,211,0,-8,14,0,Autism Spectrum Disorder,RFX3,2025-11-28T23:24:55.596319
79718,152,13485,300,6377,True,637486,3.3179242610931396,1,28,140,264,1,34,174,319,0,-6,-34,-55,Autism Spectrum Disorder,TBL1XR1,2025-11-28T23:24:58.915006
85358,340,14378,300,3010,True,159324,2.7135002613067627,1,0,0,0,1,118,92,16,0,-118,-92,-16,Autism Spectrum Disorder,SHANK3,2025-11-28T23:25:01.629234
377,127,13359,300,6730,True,508116,3.2164320945739746,1,19,130,495,1,28,137,412,0,-9,-7,83,Autism Spectrum Disorder,ARF3,2025-11-28T23:25:04.846355
55167,35,9277,300,7810,True,2190176,5.041162014007568,1,1,21,45,1,1,15,43,0,0,6,2,Autism Spectrum Disorder,MSL2,2025-11-28T23:25:09.888260
64895,34,7637,300,4804,True,224397,2.1110851764678955,1,38,44,96,1,30,44,96,0,8,0,0,Autism Spectrum Disorder,PAPOLG,2025-11-28T23:25:11.999994
6529,63,7489,300,4325,True,191701,1.693467140197754,1,131,156,51,1,127,140,51,0,4,16,0,Autism Spectrum Disorder,SLC6A1,2025-11-28T23:25:13.694154
5528,154,12087,300,5023,True,517054,3.1237361431121826,1,31,68,78,1,46,89,63,0,-15,-21,15,Autism Spectrum Disorder,PPP2R5D,2025-11-28T23:25:16.818559
22941,43,9099,300,5774,True,597373,2.6057381629943848,1,12,34,36,1,15,30,34,0,-3,4,2,Autism Spectrum Disorder,SHANK2,2025-11-28T23:25:19.424999
9631,514,15647,300,8186,True,1393268,4.3987016677856445,1,0,0,0,1,26,130,162,0,-26,-130,-162,Autism Spectrum Disorder,NUP155,2025-11-28T23:25:23.824460
10146,832,17193,300,8798,True,2894254,6.403352975845337,1,0,0,0,1,8,59,82,0,-8,-59,-82,Autism Spectrum Disorder,G3BP1,2025-11-28T23:25:30.228479
221092,276,14852,300,9274,True,5224312,10.119150876998901,1,4,14,51,1,20,64,154,0,-16,-50,-103,Autism Spectrum Disorder,HNRNPUL2,2025-11-28T23:25:40.348369
51111,32,7371,300,6176,True,511996,2.266944169998169,1,25,135,273,1,22,125,273,0,3,10,0,Autism Spectrum Disorder,SUV420H1,2025-11-28T23:25:42.616030
10664,425,14994,300,10346,True,15643672,30.030205965042114,1,0,0,0,1,23,59,140,0,-23,-59,-140,Autism Spectrum Disorder,CTCF,2025-11-28T23:26:12.646935
55209,73,10571,300,5869,True,502454,2.7183399200439453,1,18,84,76,2,26,71,67,-1,-8,13,9,Autism Spectrum Disorder,SETD5,2025-11-28T23:26:15.365990
6059,400,15562,300,7460,True,1537373,4.49238395690918,1,0,0,0,1,44,97,170,0,-44,-97,-170,Autism Spectrum Disorder,ABCE1,2025-11-28T23:26:19.859112
23469,117,12768,300,6821,True,737808,3.391118049621582,1,16,87,195,1,17,97,199,0,-1,-10,-4,Autism Spectrum Disorder,PHF3,2025-11-28T23:26:23.250911
80816,164,11018,300,5262,True,476053,2.783139705657959,1,32,110,153,1,32,104,139,0,0,6,14,Autism Spectrum Disorder,ASXL3,2025-11-28T23:26:26.034767
1457,867,16773,300,7140,True,1617473,4.705841779708862,1,0,0,0,1,33,88,66,0,-33,-88,-66,Autism Spectrum Disorder,CSNK2A1,2025-11-28T23:26:30.741298
7090,372,14261,300,4769,True,192645,2.868978977203369,1,0,0,0,1,70,196,82,0,-70,-196,-82,Autism Spectrum Disorder,TLE3,2025-11-28T23:26:33.610969
1977,200,13400,300,7028,True,1561438,4.348529815673828,1,16,75,185,1,24,120,215,0,-8,-45,-30,Autism Spectrum Disorder,EIF4E,2025-11-28T23:26:37.960770
8125,130,12587,300,6804,True,1460045,4.5981690883636475,1,12,43,84,1,16,47,86,0,-4,-4,-2,Autism Spectrum Disorder,ANP32A,2025-11-28T23:26:42.559589
29123,193,13025,300,3711,True,70967,2.509258985519409,1,35,187,216,1,103,233,198,0,-68,-46,18,Autism Spectrum Disorder,ANKRD11,2025-11-28T23:26:45.069452
79813,177,12449,300,6795,True,665365,3.182270050048828,1,28,146,141,1,33,151,148,0,-5,-5,-7,Autism Spectrum Disorder,EHMT1,2025-11-28T23:26:48.252335
26053,44,7879,300,6526,True,703818,2.5507402420043945,1,21,87,135,1,20,83,134,0,1,4,1,Autism Spectrum Disorder,AUTS2,2025-11-28T23:26:50.803719
283078,49,8356,300,3729,True,181322,2.083806037902832,1,54,95,87,1,54,84,86,0,0,11,1,Autism Spectrum Disorder,MKX,2025-11-28T23:26:52.888141
6601,354,14907,300,9287,True,3105927,6.681228160858154,1,0,0,0,1,19,52,104,0,-19,-52,-104,Autism Spectrum Disorder,SMARCC2,2025-11-28T23:26:59.570047
27086,254,13455,300,4964,True,374710,2.947612762451172,1,38,44,77,1,70,86,81,0,-32,-42,-4,Autism Spectrum Disorder,FOXP1,2025-11-28T23:27:02.518235
6096,69,8140,300,3386,True,21448,1.7875442504882812,1,52,224,20,1,53,218,20,0,-1,6,0,Autism Spectrum Disorder,RORB,2025-11-28T23:27:04.306356
