node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
2740,119,6839,300,1506,True,5360,1.3050189018249512,1,206,48,0,2,188,45,0,-1,18,3,0,Alzheimer's Disease,GLP1R,2025-11-28T23:05:48.753756
10939,349,15367,300,7396,True,2298781,5.385055065155029,1,0,0,0,1,26,94,105,0,-26,-94,-105,Alzheimer's Disease,AFG3L2,2025-11-28T23:05:54.139484
2752,140,13556,300,5730,True,624699,3.2320661544799805,1,36,85,166,1,54,79,147,0,-18,6,19,Alzheimer's Disease,GLUL,2025-11-28T23:05:57.372293
6850,223,12282,300,3988,True,83171,2.544132947921753,1,17,134,139,2,62,197,85,-1,-45,-63,54,Alzheimer's Disease,SYK,2025-11-28T23:05:59.917054
4803,9,2863,300,2201,True,13812,0.5490460395812988,1,112,136,5,1,110,136,5,0,2,0,0,Alzheimer's Disease,NGF,2025-11-28T23:06:00.466665
4804,59,8617,300,3872,True,162622,1.9909329414367676,1,90,176,112,1,90,169,112,0,0,7,0,Alzheimer's Disease,NGFR,2025-11-28T23:06:02.458172
712,60,6831,300,2825,True,33867,1.5632867813110352,1,109,123,20,1,97,120,20,0,12,3,0,Alzheimer's Disease,C1QA,2025-11-28T23:06:04.021987
713,81,8137,300,5492,True,701350,2.563573122024536,1,56,36,62,1,51,32,62,0,5,4,0,Alzheimer's Disease,C1QB,2025-11-28T23:06:06.586268
714,27,5658,300,3004,True,46663,1.2171101570129395,1,74,116,29,1,68,116,29,0,6,0,0,Alzheimer's Disease,C1QC,2025-11-28T23:06:07.804422
6868,57,10004,300,4168,True,172621,2.392500162124634,1,61,85,63,1,62,81,63,0,-1,4,0,Alzheimer's Disease,ADAM17,2025-11-28T23:06:10.197492
727,33,6005,300,2315,True,16721,1.2584168910980225,1,103,201,3,1,98,198,3,0,5,3,0,Alzheimer's Disease,C5,2025-11-28T23:06:11.456487
10971,1095,17599,300,4875,True,471029,3.302415132522583,1,0,0,0,1,52,34,29,0,-52,-34,-29,Alzheimer's Disease,YWHAQ,2025-11-28T23:06:14.760173
10972,268,13847,300,5703,True,519743,3.1202127933502197,1,6,24,61,1,47,106,147,0,-41,-82,-86,Alzheimer's Disease,TMED10,2025-11-28T23:06:17.881082
4842,35,6000,300,4530,True,762592,2.215299129486084,1,84,86,23,1,78,85,23,0,6,1,0,Alzheimer's Disease,NOS1,2025-11-28T23:06:20.097058
10987,1081,17124,300,4579,True,485495,3.2188880443573,1,0,0,0,1,31,28,15,0,-31,-28,-15,Alzheimer's Disease,COPS5,2025-11-28T23:06:23.316848
4846,50,9343,300,3906,True,130821,2.0733602046966553,1,61,136,73,1,60,126,73,0,1,10,0,Alzheimer's Disease,NOS3,2025-11-28T23:06:25.390883
4851,341,15084,300,3894,True,134506,2.7742631435394287,1,0,0,0,1,99,189,72,0,-99,-189,-72,Alzheimer's Disease,NOTCH1,2025-11-28T23:06:28.165675
11021,565,14827,300,6111,True,808544,3.631679058074951,1,0,0,0,1,27,96,45,0,-27,-96,-45,Alzheimer's Disease,RAB35,2025-11-28T23:06:31.797991
2833,10,1303,300,7302,True,1501339,2.1849727630615234,1,3,0,0,2,1,0,0,-1,2,0,0,Alzheimer's Disease,CXCR3,2025-11-28T23:06:33.984059
796,14,1472,300,2829,True,53559,0.26379966735839844,1,118,77,22,1,109,77,22,0,9,0,0,Alzheimer's Disease,CALCA,2025-11-28T23:06:34.248515
801,562,15501,300,4425,True,184649,2.9147379398345947,1,0,0,0,1,121,160,315,0,-121,-160,-315,Alzheimer's Disease,CALM1,2025-11-28T23:06:37.163870
27429,259,13323,300,4327,True,226178,2.8742799758911133,1,16,36,130,1,47,77,105,0,-31,-41,25,Alzheimer's Disease,HTRA2,2025-11-28T23:06:40.038751
811,402,16115,300,6553,True,988507,3.8169360160827637,1,0,0,0,1,37,95,200,0,-37,-95,-200,Alzheimer's Disease,CALR,2025-11-28T23:06:43.856607
58157,159,11274,300,4826,True,450003,2.8389551639556885,1,29,36,44,1,34,13,14,0,-5,23,30,Alzheimer's Disease,NGB,2025-11-28T23:06:46.696248
815,218,12431,300,3241,True,132569,2.538219690322876,1,35,67,39,1,79,74,25,0,-44,-7,14,Alzheimer's Disease,CAMK2A,2025-11-28T23:06:49.235311
2869,174,11050,300,5051,True,186557,2.650390625,1,27,219,377,1,42,175,332,0,-15,44,45,Alzheimer's Disease,GRK5,2025-11-28T23:06:51.886342
823,193,13969,300,4304,True,317782,2.8428497314453125,1,66,78,106,1,99,114,139,0,-33,-36,-33,Alzheimer's Disease,CAPN1,2025-11-28T23:06:54.730179
824,152,13196,300,4451,True,274328,2.8525390625,1,46,91,132,1,71,101,131,0,-25,-10,1,Alzheimer's Disease,CAPN2,2025-11-28T23:06:57.583442
4921,127,11322,300,3835,True,99444,2.360353946685791,1,34,89,54,1,36,104,37,0,-2,-15,17,Alzheimer's Disease,DDR2,2025-11-28T23:06:59.944408
9024,37,8438,300,3650,True,89289,1.8474249839782715,1,30,148,8,1,29,130,8,0,1,18,0,Alzheimer's Disease,BRSK2,2025-11-28T23:07:01.792523
834,70,10473,300,5698,True,667149,2.95676589012146,1,14,33,48,1,19,28,35,0,-5,5,13,Alzheimer's Disease,CASP1,2025-11-28T23:07:04.750203
835,47,10193,300,2752,True,57777,2.1284639835357666,1,34,34,18,1,35,36,18,0,-1,-2,0,Alzheimer's Disease,CASP2,2025-11-28T23:07:06.880011
836,128,12597,300,3278,True,117128,2.5613458156585693,1,40,68,74,1,54,87,57,0,-14,-19,17,Alzheimer's Disease,CASP3,2025-11-28T23:07:09.441980
2885,730,16571,300,2968,True,83838,2.889699935913086,1,0,0,0,2,91,54,16,-1,-91,-54,-16,Alzheimer's Disease,GRB2,2025-11-28T23:07:12.332239
837,48,6819,300,2897,True,53152,1.4994091987609863,1,72,124,101,2,65,110,101,-1,7,14,0,Alzheimer's Disease,CASP4,2025-11-28T23:07:13.832250
839,36,9509,300,3865,True,98677,2.096748113632202,1,38,96,164,1,35,89,162,0,3,7,2,Alzheimer's Disease,CASP6,2025-11-28T23:07:15.929616
11079,186,12928,300,4273,True,164426,2.6052610874176025,1,24,51,39,1,112,138,52,0,-88,-87,-13,Alzheimer's Disease,RER1,2025-11-28T23:07:18.535722
841,171,12182,300,4485,True,186414,2.654829978942871,1,39,69,65,1,56,85,57,0,-17,-16,8,Alzheimer's Disease,CASP8,2025-11-28T23:07:21.191179
840,64,10704,300,5615,True,594973,2.860718011856079,1,20,72,123,1,24,69,114,0,-4,3,9,Alzheimer's Disease,CASP7,2025-11-28T23:07:24.052582
54103,6,3272,300,1551,True,15574,0.48039889335632324,1,6,2,0,1,4,2,0,0,2,0,0,Alzheimer's Disease,GSAP,2025-11-28T23:07:24.533671
2904,72,10146,300,2649,True,37763,2.1594178676605225,1,113,95,26,1,115,97,22,0,-2,-2,4,Alzheimer's Disease,GRIN2B,2025-11-28T23:07:26.693728
23385,186,13594,300,4755,True,321405,2.9167370796203613,1,18,63,42,1,50,94,53,0,-32,-31,-11,Alzheimer's Disease,NCSTN,2025-11-28T23:07:29.611194
54106,69,8211,300,5760,True,581282,2.5638978481292725,1,34,88,48,1,32,69,48,0,2,19,0,Alzheimer's Disease,TLR9,2025-11-28T23:07:32.175758
2903,64,7664,300,4806,True,383031,1.9027149677276611,1,36,32,11,1,31,26,11,0,5,6,0,Alzheimer's Disease,GRIN2A,2025-11-28T23:07:34.079253
2908,949,16126,300,3923,True,214634,2.9880220890045166,1,0,0,0,1,80,71,32,0,-80,-71,-32,Alzheimer's Disease,NR3C1,2025-11-28T23:07:37.068314
2919,22,5276,300,3638,True,83105,1.2010853290557861,1,45,85,85,1,42,82,85,0,3,3,0,Alzheimer's Disease,CXCL1,2025-11-28T23:07:38.269973
23411,394,14614,300,5518,True,567238,3.225324869155884,1,0,0,0,1,44,64,68,0,-44,-64,-68,Alzheimer's Disease,SIRT1,2025-11-28T23:07:41.496031
2932,826,16665,300,3783,True,202019,2.9179069995880127,1,0,0,0,1,79,93,36,0,-79,-93,-36,Alzheimer's Disease,GSK3B,2025-11-28T23:07:44.414675
2931,457,14333,300,5454,True,1042885,3.695720911026001,1,0,0,0,1,40,68,32,0,-40,-68,-32,Alzheimer's Disease,GSK3A,2025-11-28T23:07:48.111170
64374,74,9657,300,2231,True,19828,2.035217046737671,1,135,97,36,1,143,92,36,0,-8,5,0,Alzheimer's Disease,SIL1,2025-11-28T23:07:50.147491
7040,298,14343,300,4114,True,349787,2.8674800395965576,1,1,4,0,1,135,106,127,0,-134,-102,-127,Alzheimer's Disease,TGFB1,2025-11-28T23:07:53.015651
11140,638,16129,300,5500,True,821191,3.6560912132263184,1,0,0,0,1,76,53,54,0,-76,-53,-54,Alzheimer's Disease,CDC37,2025-11-28T23:07:56.672441
2950,207,14531,300,5339,True,447379,3.1913139820098877,1,22,67,145,1,45,89,160,0,-23,-22,-15,Alzheimer's Disease,GSTP1,2025-11-28T23:07:59.864516
11160,275,14348,300,5091,True,363462,2.9747698307037354,1,6,23,7,1,63,158,98,0,-57,-135,-91,Alzheimer's Disease,ERLIN2,2025-11-28T23:08:02.840146
7072,104,12822,300,5799,True,467112,3.0182831287384033,1,12,57,113,1,14,61,94,0,-2,-4,19,Alzheimer's Disease,TIA1,2025-11-28T23:08:05.859190
5027,18,4996,300,3298,True,666727,1.5577340126037598,1,171,27,0,1,163,27,0,0,8,0,0,Alzheimer's Disease,P2RX7,2025-11-28T23:08:07.417630
948,29,5321,300,2819,True,75979,1.0501008033752441,1,72,74,27,1,64,74,27,0,8,0,0,Alzheimer's Disease,CD36,2025-11-28T23:08:08.468371
949,113,12325,300,4870,True,517185,2.9690890312194824,1,24,33,44,1,35,36,39,0,-11,-3,5,Alzheimer's Disease,SCARB1,2025-11-28T23:08:11.438084
5045,236,12409,300,3193,True,79066,2.479300022125244,1,20,39,15,1,65,53,4,0,-45,-14,11,Alzheimer's Disease,FURIN,2025-11-28T23:08:13.918051
7097,39,5542,300,3344,True,89928,1.3121769428253174,1,109,32,5,1,102,30,5,0,7,2,0,Alzheimer's Disease,TLR2,2025-11-28T23:08:15.230846
958,141,9744,300,2873,True,42230,2.066697120666504,1,74,104,41,1,98,67,41,0,-24,37,0,Alzheimer's Disease,CD40,2025-11-28T23:08:17.298101
11200,219,13195,300,4961,True,315712,2.9174749851226807,1,28,62,62,1,70,69,52,0,-42,-7,10,Alzheimer's Disease,CHEK2,2025-11-28T23:08:20.216318
5058,190,13093,300,4677,True,199293,2.7069060802459717,1,26,52,81,1,36,81,77,0,-10,-29,4,Alzheimer's Disease,PAK1,2025-11-28T23:08:22.923914
966,95,11793,300,3234,True,80221,2.500152111053467,1,50,102,69,1,56,100,56,0,-6,2,13,Alzheimer's Disease,CD59,2025-11-28T23:08:25.425512
5063,30,5817,300,3120,True,53280,1.2666003704071045,1,27,35,6,1,21,33,6,0,6,2,0,Alzheimer's Disease,PAK3,2025-11-28T23:08:26.693059
972,144,10196,300,2529,True,60231,2.1402642726898193,1,38,58,25,1,58,29,16,0,-20,29,9,Alzheimer's Disease,CD74,2025-11-28T23:08:28.834231
11214,89,13793,300,3376,True,133104,2.624390125274658,1,22,73,108,1,26,75,78,0,-4,-2,30,Alzheimer's Disease,AKAP13,2025-11-28T23:08:31.459249
5071,3416,18993,300,4904,True,242059,3.1703579425811768,1,0,0,0,1,75,139,76,0,-75,-139,-76,Alzheimer's Disease,PARK2,2025-11-28T23:08:34.630235
5074,122,12799,300,5727,True,664936,3.129228115081787,1,22,44,46,1,28,40,26,0,-6,4,20,Alzheimer's Disease,PAWR,2025-11-28T23:08:37.760217
7124,314,13196,300,4446,True,1656900,4.391362905502319,1,0,0,0,1,80,99,35,0,-80,-99,-35,Alzheimer's Disease,TNF,2025-11-28T23:08:42.152295
983,527,16026,300,6338,True,791099,3.6998608112335205,1,0,0,0,1,50,137,127,0,-50,-137,-127,Alzheimer's Disease,CDK1,2025-11-28T23:08:45.852947
246744,16,2306,300,2927,True,32540,0.39528799057006836,1,148,160,6,1,146,160,6,0,2,0,0,Alzheimer's Disease,STH,2025-11-28T23:08:46.248874
56288,291,14589,300,8728,True,1428561,4.344382047653198,1,2,12,8,1,28,158,357,0,-26,-146,-349,Alzheimer's Disease,PARD3,2025-11-28T23:08:50.593936
375790,264,14116,300,3241,True,132655,2.7678699493408203,1,22,25,18,1,107,76,54,0,-85,-51,-36,Alzheimer's Disease,AGRN,2025-11-28T23:08:53.362449
7157,2190,18456,300,4781,True,296296,3.177807092666626,1,0,0,0,1,78,95,79,0,-78,-95,-79,Alzheimer's Disease,TP53,2025-11-28T23:08:56.540895
7159,230,13164,300,4457,True,190295,2.6221940517425537,1,49,63,54,1,134,121,102,0,-85,-58,-48,Alzheimer's Disease,TP53BP2,2025-11-28T23:08:59.163776
3064,331,14893,300,3819,True,196879,2.840831995010376,1,0,0,0,1,108,48,25,0,-108,-48,-25,Alzheimer's Disease,HTT,2025-11-28T23:09:02.005385
1017,764,15799,300,6811,True,2130392,5.309934854507446,1,0,0,0,1,35,52,35,0,-35,-52,-35,Alzheimer's Disease,CDK2,2025-11-28T23:09:07.315948
7161,160,11276,300,4563,True,184406,2.4268798828125,1,34,55,85,1,53,59,85,0,-19,-4,0,Alzheimer's Disease,TP73,2025-11-28T23:09:09.743558
1020,197,13431,300,4999,True,342591,2.8809680938720703,1,16,81,73,1,50,113,82,0,-34,-32,-9,Alzheimer's Disease,CDK5,2025-11-28T23:09:12.625328
3075,132,9421,300,3973,True,153162,2.178844928741455,1,63,142,42,1,70,84,42,0,-7,58,0,Alzheimer's Disease,CFH,2025-11-28T23:09:14.804829
5128,63,11080,300,2298,True,45169,2.260205030441284,1,47,28,23,1,46,31,15,0,1,-3,8,Alzheimer's Disease,CDK17,2025-11-28T23:09:17.065627
5129,130,11838,300,4453,True,174218,2.303557872772217,1,35,103,81,1,65,99,71,0,-30,4,10,Alzheimer's Disease,CDK18,2025-11-28T23:09:19.369720
3084,100,8290,300,3509,True,141449,1.7081501483917236,1,319,83,12,1,310,58,12,0,9,25,0,Alzheimer's Disease,NRG1,2025-11-28T23:09:21.078515
3093,141,13455,300,4546,True,189278,2.5652239322662354,1,65,167,148,1,81,190,151,0,-16,-23,-3,Alzheimer's Disease,UBE2K,2025-11-28T23:09:23.644649
7189,431,15810,300,4232,True,119899,2.647489070892334,1,0,0,0,1,101,209,104,0,-101,-209,-104,Alzheimer's Disease,TRAF6,2025-11-28T23:09:26.292662
9252,118,11958,300,4728,True,397732,2.633744239807129,1,39,77,74,1,43,74,51,0,-4,3,23,Alzheimer's Disease,RPS6KA5,2025-11-28T23:09:28.927030
23607,195,14218,300,5852,True,543454,3.0023367404937744,1,18,58,153,1,40,100,182,0,-22,-42,-29,Alzheimer's Disease,CD2AP,2025-11-28T23:09:31.930090
23621,34,7077,300,3795,True,142539,1.4047281742095947,1,36,57,22,1,31,49,22,0,5,8,0,Alzheimer's Disease,BACE1,2025-11-28T23:09:33.335430
3146,460,15267,300,8371,True,4409138,8.24303913116455,1,0,0,0,1,18,71,75,0,-18,-71,-75,Alzheimer's Disease,HMGB1,2025-11-28T23:09:41.579137
11346,180,13051,300,6008,True,679938,2.906071901321411,1,12,75,52,1,20,92,63,0,-8,-17,-11,Alzheimer's Disease,SYNPO,2025-11-28T23:09:44.485920
7251,286,14625,300,4017,True,120029,2.5656001567840576,1,4,22,23,1,93,201,111,0,-89,-179,-88,Alzheimer's Disease,TSG101,2025-11-28T23:09:47.052166
1111,193,12757,300,4139,True,260669,2.511586904525757,1,46,52,67,1,62,63,48,0,-16,-11,19,Alzheimer's Disease,CHEK1,2025-11-28T23:09:49.564350
3162,130,10591,300,2946,True,66961,2.141935110092163,1,208,105,13,1,263,101,12,0,-55,4,1,Alzheimer's Disease,HMOX1,2025-11-28T23:09:51.707052
1128,4,274,274,2887,False,54097,0.08761310577392578,1,120,141,34,1,118,141,34,0,2,0,0,Alzheimer's Disease,CHRM1,2025-11-28T23:09:51.795168
1139,26,7086,300,3939,True,108267,1.4321129322052002,1,83,85,57,1,72,84,57,0,11,1,0,Alzheimer's Disease,CHRNA7,2025-11-28T23:09:53.227762
100506742,16,5508,300,4490,True,142959,1.3024680614471436,1,38,157,274,1,36,157,274,0,2,0,0,Alzheimer's Disease,CASP12,2025-11-28T23:09:54.530822
7295,337,15351,300,6606,True,1267970,3.9593489170074463,1,0,0,0,1,53,103,127,0,-53,-103,-127,Alzheimer's Disease,TXN,2025-11-28T23:09:58.490855
7296,107,12794,300,6802,True,1844936,4.713557004928589,1,2,16,55,1,6,16,50,0,-4,0,5,Alzheimer's Disease,TXNRD1,2025-11-28T23:10:03.205168
9344,78,10049,300,2682,True,20740,2.0376012325286865,1,123,211,11,1,133,194,7,0,-10,17,4,Alzheimer's Disease,TAOK2,2025-11-28T23:10:05.243394
5260,4,709,300,4137,True,202789,0.32393693923950195,1,37,93,35,1,36,93,35,0,1,0,0,Alzheimer's Disease,PHKG1,2025-11-28T23:10:05.567901
5261,95,10264,300,4963,True,708326,2.884740114212036,1,30,21,16,1,37,28,14,0,-7,-7,2,Alzheimer's Disease,PHKG2,2025-11-28T23:10:08.453294
7314,414,14395,300,2525,True,44919,2.540519952774048,1,0,0,0,1,96,52,14,0,-96,-52,-14,Alzheimer's Disease,UBB,2025-11-28T23:10:10.994472
7316,1715,18189,300,5326,True,340679,3.088265895843506,1,0,0,0,1,64,242,66,0,-64,-242,-66,Alzheimer's Disease,UBC,2025-11-28T23:10:14.083937
7322,313,14758,300,2963,True,42815,2.5714869499206543,1,0,0,0,1,83,171,16,0,-83,-171,-16,Alzheimer's Disease,UBE2D2,2025-11-28T23:10:16.656016
5274,8,3882,300,1701,True,8172,0.5072507858276367,1,53,22,0,1,50,22,0,0,3,0,0,Alzheimer's Disease,SERPINI1,2025-11-28T23:10:17.163853
1191,252,14694,300,3286,True,60978,2.4783849716186523,1,22,64,60,1,139,145,89,0,-117,-81,-29,Alzheimer's Disease,CLU,2025-11-28T23:10:19.642798
5292,65,10464,300,1993,True,21012,1.9630489349365234,1,94,43,10,1,101,25,9,0,-7,18,1,Alzheimer's Disease,PIM1,2025-11-28T23:10:21.606355
7341,256,13642,300,5565,True,383185,2.766484022140503,1,9,39,53,1,39,142,121,0,-30,-103,-68,Alzheimer's Disease,SUMO1,2025-11-28T23:10:24.373528
5300,358,14615,300,3174,True,106724,2.5644619464874268,1,0,0,0,1,184,70,19,0,-184,-70,-19,Alzheimer's Disease,PIN1,2025-11-28T23:10:26.938904
5321,54,9581,300,5515,True,760337,2.6811788082122803,1,23,41,39,1,23,37,39,0,0,4,0,Alzheimer's Disease,PLA2G4A,2025-11-28T23:10:29.621132
64714,23,5949,300,6165,True,1183638,2.5916919708251953,1,14,5,0,1,10,5,0,0,4,0,0,Alzheimer's Disease,PDIA2,2025-11-28T23:10:32.213553
9423,19,6076,300,3064,True,94681,1.1600492000579834,1,64,55,74,1,55,55,74,0,9,0,0,Alzheimer's Disease,NTN1,2025-11-28T23:10:33.374293
5328,49,7436,300,3212,True,763668,2.2233002185821533,1,109,40,20,1,98,37,20,0,11,3,0,Alzheimer's Disease,PLAU,2025-11-28T23:10:35.598256
25809,26,4075,300,4559,True,267382,1.1536331176757812,1,39,87,94,1,38,87,94,0,1,0,0,Alzheimer's Disease,TTLL1,2025-11-28T23:10:36.752581
29904,52,8633,300,8543,True,1835776,4.294524908065796,1,18,59,244,1,15,51,244,0,3,8,0,Alzheimer's Disease,EEF2K,2025-11-28T23:10:41.047817
7376,69,8387,300,3804,True,154887,1.771204948425293,1,87,86,44,1,80,80,44,0,7,6,0,Alzheimer's Disease,NR1H2,2025-11-28T23:10:42.819689
5335,226,13942,300,4739,True,301124,2.7535977363586426,1,25,49,46,1,71,111,78,0,-46,-62,-32,Alzheimer's Disease,PLCG1,2025-11-28T23:10:45.573958
5337,123,11674,300,4665,True,238543,2.405284881591797,1,74,108,154,1,81,104,147,0,-7,4,7,Alzheimer's Disease,PLD1,2025-11-28T23:10:47.979935
25825,83,7811,300,4114,True,171237,1.8299410343170166,1,54,51,21,1,74,39,21,0,-20,12,0,Alzheimer's Disease,BACE2,2025-11-28T23:10:49.810497
3301,536,16624,300,7894,True,2159951,5.185014963150024,1,0,0,0,1,29,46,71,0,-29,-46,-71,Alzheimer's Disease,DNAJA1,2025-11-28T23:10:54.996151
9445,109,9130,300,4283,True,160748,2.060178756713867,1,41,116,24,1,58,110,22,0,-17,6,2,Alzheimer's Disease,ITM2B,2025-11-28T23:10:57.056977
3303,1565,17967,300,6169,True,714586,3.48807430267334,1,0,0,0,1,33,107,89,0,-33,-107,-89,Alzheimer's Disease,HSPA1A,2025-11-28T23:11:00.545755
3304,307,15460,300,5561,True,723361,3.3571372032165527,1,0,0,0,1,41,69,55,0,-41,-69,-55,Alzheimer's Disease,HSPA1B,2025-11-28T23:11:03.903593
9451,156,11679,300,4012,True,832395,3.013655185699463,1,48,55,9,1,74,58,9,0,-26,-3,0,Alzheimer's Disease,EIF2AK3,2025-11-28T23:11:06.918284
3309,1553,18336,300,7168,True,2152773,5.442409992218018,1,0,0,0,1,30,55,48,0,-30,-55,-48,Alzheimer's Disease,HSPA5,2025-11-28T23:11:12.361430
1263,38,8339,300,4506,True,205784,1.8362741470336914,1,37,97,122,1,34,88,122,0,3,9,0,Alzheimer's Disease,PLK3,2025-11-28T23:11:14.198464
5360,53,4404,300,3279,True,111664,0.8306021690368652,1,281,43,5,1,296,35,5,0,-15,8,0,Alzheimer's Disease,PLTP,2025-11-28T23:11:15.029700
3312,2183,18669,300,6372,True,479730,3.225816011428833,1,0,0,0,1,34,151,273,0,-34,-151,-273,Alzheimer's Disease,HSPA8,2025-11-28T23:11:18.256243
79090,52,4239,300,3386,True,67161,0.8108999729156494,1,132,113,52,1,129,111,52,0,3,2,0,Alzheimer's Disease,TRAPPC6A,2025-11-28T23:11:19.067734
3315,710,16916,300,4989,True,518961,3.1749191284179688,1,0,0,0,1,65,77,63,0,-65,-77,-63,Alzheimer's Disease,HSPB1,2025-11-28T23:11:22.243350
7416,531,16197,300,7601,True,1269792,3.946722984313965,1,0,0,0,1,22,89,133,0,-22,-89,-133,Alzheimer's Disease,VDAC1,2025-11-28T23:11:26.190794
3320,1286,17868,300,5581,True,608723,3.2266340255737305,1,0,0,0,1,51,84,55,0,-51,-84,-55,Alzheimer's Disease,HSP90AA1,2025-11-28T23:11:29.418069
3326,1001,17702,300,7219,True,1225826,4.026774168014526,1,0,0,0,1,16,48,80,0,-16,-48,-80,Alzheimer's Disease,HSP90AB1,2025-11-28T23:11:33.445536
3329,1009,17688,300,7597,True,2352609,5.3212361335754395,1,0,0,0,1,42,48,47,0,-42,-48,-47,Alzheimer's Disease,HSPD1,2025-11-28T23:11:38.767563
9474,413,14593,300,4847,True,939417,3.327131748199463,1,0,0,0,1,54,170,117,0,-54,-170,-117,Alzheimer's Disease,ATG5,2025-11-28T23:11:42.095465
9475,150,13593,300,5275,True,537199,2.9621386528015137,1,33,63,110,1,42,79,97,0,-9,-16,13,Alzheimer's Disease,ROCK2,2025-11-28T23:11:45.058432
9479,48,7495,300,5322,True,473516,1.8329997062683105,1,22,37,3,1,19,31,3,0,3,6,0,Alzheimer's Disease,MAPK8IP1,2025-11-28T23:11:46.892109
7447,31,8019,300,3083,True,53945,1.6909139156341553,1,116,102,39,1,109,100,39,0,7,2,0,Alzheimer's Disease,VSNL1,2025-11-28T23:11:48.583615
29979,428,15025,300,2353,True,55578,2.517819881439209,1,0,0,0,1,110,97,11,0,-110,-97,-11,Alzheimer's Disease,UBQLN1,2025-11-28T23:11:51.102064
3360,17,1478,300,4432,True,1187373,1.5067760944366455,1,51,6,4,1,42,6,4,0,9,0,0,Alzheimer's Disease,HTR4,2025-11-28T23:11:52.609551
64802,125,11077,300,4037,True,821290,2.8186302185058594,1,45,52,39,1,52,51,35,0,-7,1,4,Alzheimer's Disease,NMNAT1,2025-11-28T23:11:55.428953
9507,61,6926,300,3277,True,70208,1.3542511463165283,1,77,57,72,1,69,55,72,0,8,2,0,Alzheimer's Disease,ADAMTS4,2025-11-28T23:11:56.783903
1325,18,795,300,1981,True,36459,0.11788487434387207,1,239,42,2,1,229,41,2,0,10,1,0,Alzheimer's Disease,CORT,2025-11-28T23:11:56.902521
7471,7,1028,300,4258,True,246114,0.4738450050354004,1,62,59,16,1,57,59,16,0,5,0,0,Alzheimer's Disease,WNT1,2025-11-28T23:11:57.376900
9520,186,14246,300,5981,True,815189,3.303797960281372,1,15,68,81,1,36,92,101,0,-21,-24,-20,Alzheimer's Disease,NPEPPS,2025-11-28T23:12:00.681411
7474,63,6128,300,2313,True,29627,1.2628278732299805,1,282,66,0,1,295,60,0,0,-13,6,0,Alzheimer's Disease,WNT5A,2025-11-28T23:12:01.944833
7476,38,4985,300,5393,True,592081,1.5994482040405273,1,38,16,10,1,34,14,10,0,4,2,0,Alzheimer's Disease,WNT7A,2025-11-28T23:12:03.544922
3383,249,13856,300,7467,True,8815098,16.102293014526367,1,17,18,41,1,52,29,43,0,-35,-11,-2,Alzheimer's Disease,ICAM1,2025-11-28T23:12:19.648027
9528,203,10184,300,2999,True,27749,2.1366519927978516,1,52,209,20,1,284,159,15,0,-232,50,5,Alzheimer's Disease,TMEM59,2025-11-28T23:12:21.785359
9531,636,15884,300,4230,True,258608,2.990494966506958,1,0,0,0,1,72,81,42,0,-72,-81,-42,Alzheimer's Disease,BAG3,2025-11-28T23:12:24.776449
9532,625,16299,300,5675,True,648137,3.253157138824463,1,0,0,0,1,45,79,56,0,-45,-79,-56,Alzheimer's Disease,BAG2,2025-11-28T23:12:28.030306
64844,87,9075,300,2444,True,13634,1.8519461154937744,1,229,139,8,1,228,120,2,0,1,19,6,Alzheimer's Disease,MARCH7,2025-11-28T23:12:29.882863
3416,186,12729,300,3460,True,179983,2.454834222793579,1,31,40,39,1,47,34,13,0,-16,6,26,Alzheimer's Disease,IDE,2025-11-28T23:12:32.338405
5468,289,14667,300,5028,True,356732,2.8021860122680664,1,7,7,2,1,44,100,52,0,-37,-93,-50,Alzheimer's Disease,PPARG,2025-11-28T23:12:35.141259
1378,2,21,21,28,False,58,0.0028662681579589844,1,1,0,0,1,0,0,0,0,1,0,0,Alzheimer's Disease,CR1,2025-11-28T23:12:36.006786
7531,1168,17612,300,4996,True,678884,3.626289129257202,1,0,0,0,1,28,19,15,0,-28,-19,-15,Alzheimer's Disease,YWHAE,2025-11-28T23:12:39.634031
1387,531,15623,300,4570,True,255685,2.8050527572631836,1,0,0,0,1,33,57,39,0,-33,-57,-39,Alzheimer's Disease,CREBBP,2025-11-28T23:12:42.440392
7534,1201,17625,300,5006,True,458481,3.216233968734741,1,0,0,0,1,39,95,62,0,-39,-95,-62,Alzheimer's Disease,YWHAZ,2025-11-28T23:12:45.657285
1392,23,2491,300,2109,True,27129,0.37178874015808105,1,43,22,10,1,38,22,10,0,5,0,0,Alzheimer's Disease,CRH,2025-11-28T23:12:46.029811
1394,18,2003,300,4259,True,335576,0.7598929405212402,1,22,3,1,1,11,3,1,0,11,0,0,Alzheimer's Disease,CRHR1,2025-11-28T23:12:46.790323
1395,4,2633,300,1511,True,15034,0.22057008743286133,1,3,0,0,1,2,0,0,0,1,0,0,Alzheimer's Disease,CRHR2,2025-11-28T23:12:47.011585
1401,68,5609,300,2582,True,17974,1.2603511810302734,1,297,101,1,1,278,98,1,0,19,3,0,Alzheimer's Disease,CRP,2025-11-28T23:12:48.272503
