node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
142,1308,17677,300,6456,True,727759,3.7034778594970703,1,0,0,0,1,32,122,156,0,-32,-122,-156,Top_Candidates,142,2025-11-29T00:05:18.950822
112399,1292,16351,300,3411,True,57825,2.7998979091644287,1,0,0,0,1,181,140,25,0,-181,-140,-25,Top_Candidates,112399,2025-11-29T00:05:21.751368
4343,1287,17090,300,4541,True,532139,3.423510789871216,1,0,0,0,2,74,67,29,-1,-74,-67,-29,Top_Candidates,4343,2025-11-29T00:05:25.175469
3320,1286,17868,300,5581,True,608723,3.5278468132019043,1,0,0,0,1,51,84,55,0,-51,-84,-55,Top_Candidates,3320,2025-11-29T00:05:28.704345
998,1285,16925,300,3003,True,67604,2.96663498878479,1,0,0,0,1,124,132,17,0,-124,-132,-17,Top_Candidates,998,2025-11-29T00:05:31.671531
8314,1285,17094,300,6364,True,885614,3.7535390853881836,1,0,0,0,1,27,70,40,0,-27,-70,-40,Top_Candidates,8314,2025-11-29T00:05:35.425708
3845,1284,16831,300,5217,True,901043,3.7742249965667725,1,0,0,0,1,84,87,87,0,-84,-87,-87,Top_Candidates,3845,2025-11-29T00:05:39.200597
4204,1265,16885,300,5817,True,861101,3.7347371578216553,1,0,0,0,1,32,25,15,0,-32,-25,-15,Top_Candidates,4204,2025-11-29T00:05:42.936085
328,1263,16814,300,3674,True,147842,2.9891457557678223,1,0,0,0,1,119,120,32,0,-119,-120,-32,Top_Candidates,328,2025-11-29T00:05:45.926216
821,1260,17713,300,6750,True,825377,3.798046112060547,1,0,0,0,1,37,104,107,0,-37,-104,-107,Top_Candidates,821,2025-11-29T00:05:49.724893
4000,1259,17825,300,5120,True,555238,3.4784677028656006,1,0,0,0,2,48,69,97,-1,-48,-69,-97,Top_Candidates,4000,2025-11-29T00:05:53.204434
4869,1249,17664,300,8350,True,1844251,5.202471971511841,1,0,0,0,1,18,86,203,0,-18,-86,-203,Top_Candidates,4869,2025-11-29T00:05:58.408048
